Ministère de l'Environnement et de la Lutte contre les changements climatiques
Données validées jusqu'au 1981-10-27
Station:        040123         Rouge - à 1,4 km de la du Nord                                                                                                                 
Bassin versant: 141 km²        Régime: Naturel                                           
Coordonnées:    (NAD83) 45° 33' 44" // -74° 19' 14"

Date de création du fichier: 2012-06-25 18:20
Particularité(s):
- 
- 
- 
Lexique:        E:  La donnée est estimée.
(Remarque)      J:  Un jaugeage a été exécuté à cette date.
                MC: La donnée représente un débit moyen converti.
                MJ: La donnée est une moyenne journalière.
                P:  La donnée est provisoire.
                PL: La donnée correspond à la première lecture de niveau d'eau de la journée.
                R:  Le débit est corrigé pour tenir compte de l'effet de refoulement.
                S:  La donnée est saisie manuellement.
                Z:  La donnée provient d'une redistribution temporelle des données enregistrées en raison d'une défectuosité de l'appareil de mesure.

Station        Date                Débit (m³/s)   Remarque
040123         1972/06/07          0.790          MC
040123         1972/06/08          0.700          MC
040123         1972/06/09          0.930          MC
040123         1972/06/10          1.390          MC
040123         1972/06/11          1.290          MC
040123         1972/06/12          0.820          MC
040123         1972/06/13          0.680          MC
040123         1972/06/14          0.590          MC
040123         1972/06/15          0.580          MC
040123         1972/06/16          0.650          MC
040123         1972/06/17          0.540          MC
040123         1972/06/18          0.450          MC
040123         1972/06/19          0.440          MC
040123         1972/06/20          0.440          MC
040123         1972/06/21          0.620          MC
040123         1972/06/22          10.50          MC
040123         1972/06/23          2.780          MC
040123         1972/06/24          5.210          MC
040123         1972/06/25          
040123         1972/06/26          
040123         1972/06/27          
040123         1972/06/28          
040123         1972/06/29          
040123         1972/06/30          
040123         1972/07/01          
040123         1972/07/02          
040123         1972/07/03          
040123         1972/07/04          
040123         1972/07/05          
040123         1972/07/06          
040123         1972/07/07          
040123         1972/07/08          
040123         1972/07/09          
040123         1972/07/10          
040123         1972/07/11          
040123         1972/07/12          
040123         1972/07/13          
040123         1972/07/14          
040123         1972/07/15          
040123         1972/07/16          
040123         1972/07/17          
040123         1972/07/18          
040123         1972/07/19          
040123         1972/07/20          
040123         1972/07/21          
040123         1972/07/22          
040123         1972/07/23          
040123         1972/07/24          
040123         1972/07/25          1.430          MC
040123         1972/07/26          
040123         1972/07/27          
040123         1972/07/28          
040123         1972/07/29          
040123         1972/07/30          
040123         1972/07/31          
040123         1972/08/01          
040123         1972/08/02          
040123         1972/08/03          29.20          MC
040123         1972/08/04          7.730          MC
040123         1972/08/05          3.450          MC
040123         1972/08/06          2.570          MC
040123         1972/08/07          
040123         1972/08/08          
040123         1972/08/09          
040123         1972/08/10          
040123         1972/08/11          
040123         1972/08/12          
040123         1972/08/13          
040123         1972/08/14          
040123         1972/08/15          
040123         1972/08/16          
040123         1972/08/17          
040123         1972/08/18          
040123         1972/08/19          
040123         1972/08/20          
040123         1972/08/21          
040123         1972/08/22          
040123         1972/08/23          
040123         1972/08/24          
040123         1972/08/25          
040123         1972/08/26          
040123         1972/08/27          
040123         1972/08/28          
040123         1972/08/29          
040123         1972/08/30          
040123         1972/08/31          
040123         1972/09/01          
040123         1972/09/02          
040123         1972/09/03          
040123         1972/09/04          
040123         1972/09/05          
040123         1972/09/06          0.450          MC
040123         1972/09/07          0.420          MC
040123         1972/09/08          0.540          MC
040123         1972/09/09          0.500          MC
040123         1972/09/10          0.460          MC
040123         1972/09/11          0.380          MC
040123         1972/09/12          0.390          MC
040123         1972/09/13          0.370          MC
040123         1972/09/14          0.400          MC
040123         1972/09/15          0.370          MC
040123         1972/09/16          0.360          MC
040123         1972/09/17          0.360          MC
040123         1972/09/18          0.360          MC
040123         1972/09/19          0.400          MC
040123         1972/09/20          0.370          MC
040123         1972/09/21          0.370          MC
040123         1972/09/22          0.370          MC
040123         1972/09/23          0.320          MC
040123         1972/09/24          0.310          MC
040123         1972/09/25          0.350          MC
040123         1972/09/26          1.480          MC
040123         1972/09/27          0.720          MC
040123         1972/09/28          0.460          MC
040123         1972/09/29          0.480          MC
040123         1972/09/30          9.910          MC
040123         1972/10/01          3.790          MC
040123         1972/10/02          1.590          MC
040123         1972/10/03          1.260          MC
040123         1972/10/04          1.040          MC
040123         1972/10/05          0.900          MC
040123         1972/10/06          0.810          MC
040123         1972/10/07          4.250          MC
040123         1972/10/08          3.030          MC
040123         1972/10/09          2.410          MC
040123         1972/10/10          1.230          MC
040123         1972/10/11          1.010          MC
040123         1972/10/12          1.290          MC
040123         1972/10/13          1.130          MC
040123         1972/10/14          1.150          MC
040123         1972/10/15          3.510          MC
040123         1972/10/16          1.690          MC
040123         1972/10/17          3.340          MC
040123         1972/10/18          1.730          MC
040123         1972/10/19          1.130          MC
040123         1972/10/20          0.930          MC
040123         1972/10/21          1.080          MC
040123         1972/10/22          1.250          MC
040123         1972/10/23          4.190          MC
040123         1972/10/24          8.780          MC
040123         1972/10/25          5.380          MC
040123         1972/10/26          3.280          MC
040123         1972/10/27          2.140          MC
040123         1972/10/28          2.970          MC
040123         1972/10/29          18.30          MC
040123         1972/10/30          4.250          MC
040123         1972/10/31          2.510          MC
040123         1972/11/01          1.940          MC
040123         1972/11/02          1.780          MC
040123         1972/11/03          3.510          MC
040123         1972/11/04          2.810          MC
040123         1972/11/05          1.910          MC
040123         1972/11/06          1.980          MC
040123         1972/11/07          2.610          MC
040123         1972/11/08          5.380          MC
040123         1972/11/09          9.460          MC
040123         1972/11/10          3.710          MC
040123         1972/11/11          2.560          MC
040123         1972/11/12          2.040          MC
040123         1972/11/13          1.750          MC
