Ministère de l'Environnement et de la Lutte contre les changements climatiques
Données validées jusqu'au 2019-09-30, préliminaires par la suite
Station:        040627         Kiamika - à 0,1 km en aval du pont-route à Chute-Saint-Philippe                                                                                
Bassin versant: 879 km²        Régime: Influencé mensuellement                           
Coordonnées:    (NAD83) 46° 39' 1" // -75° 14' 49"

Date de création du fichier: 2019-11-29 06:40
Particularité(s):
- 
- 
- 
Lexique:        E:  La donnée est estimée.
(Remarque)      J:  Un jaugeage a été exécuté à cette date.
                MC: La donnée représente un débit moyen converti.
                MJ: La donnée est une moyenne journalière.
                P:  La donnée est provisoire; P* : La donnée est provisoire et non estimée.
                PL: La donnée correspond à la première lecture de niveau d'eau de la journée.
                R:  Le débit est corrigé pour tenir compte de l'effet de refoulement.
                S:  La donnée est saisie manuellement.
                Z:  La donnée provient d'une redistribution temporelle des données enregistrées en raison d'une défectuosité de l'appareil de mesure.

Station        Date                Débit (m³/s)   Remarque
040627         1999/01/08          18.33          MJ
040627         1999/01/09          18.44          MJ
040627         1999/01/10          18.36          MJ
040627         1999/01/11          18.20          MJ
040627         1999/01/12          18.10          MJ
040627         1999/01/13          17.98          MJ
040627         1999/01/14          17.78          MJ
040627         1999/01/15          18.19          MJ
040627         1999/01/16          18.35          MJ
040627         1999/01/17          18.26          MJ
040627         1999/01/18          18.29          MJ
040627         1999/01/19          18.86          MJ
040627         1999/01/20          20.07          MJ
040627         1999/01/21          20.40          MJ
040627         1999/01/22          20.29          MJ
040627         1999/01/23          20.55          MJ
040627         1999/01/24          20.95          MJ
040627         1999/01/25          21.19          MJ
040627         1999/01/26          21.37          MJ
040627         1999/01/27          21.49          MJ
040627         1999/01/28          21.25          MJ
040627         1999/01/29          20.95          MJ
040627         1999/01/30          20.74          MJ
040627         1999/01/31          20.42          MJ
040627         1999/02/01          20.28          MJ
040627         1999/02/02          20.25          MJ
040627         1999/02/03          20.25          MJ
040627         1999/02/04          20.17          MJ
040627         1999/02/05          20.08          MJ
040627         1999/02/06          20.04          MJ
040627         1999/02/07          19.86          MJ
040627         1999/02/08          19.70          MJ
040627         1999/02/09          19.69          MJ
040627         1999/02/10          19.62          MJ
040627         1999/02/11          19.54          MJ
040627         1999/02/12          19.51          MJ
040627         1999/02/13          19.56          MJ
040627         1999/02/14          19.45          MJ
040627         1999/02/15          19.38          MJ
040627         1999/02/16          19.29          MJ
040627         1999/02/17          19.39          MJ
040627         1999/02/18          19.33          MJ
040627         1999/02/19          19.20          MJ
040627         1999/02/20          19.09          MJ
040627         1999/02/21          19.01          MJ
040627         1999/02/22          18.98          MJ
040627         1999/02/23          22.44          MJ
040627         1999/02/24          24.20          MJ
040627         1999/02/25          24.46          MJ
040627         1999/02/26          24.38          MJ
040627         1999/02/27          24.32          MJ
040627         1999/02/28          24.28          MJ
040627         1999/03/01          24.45          MJ
040627         1999/03/02          24.53          MJ
040627         1999/03/03          24.37          MJ
040627         1999/03/04          24.96          MJ
040627         1999/03/05          24.83          MJ
040627         1999/03/06          24.48          MJ
040627         1999/03/07          24.21          MJ
040627         1999/03/08          24.13          MJ
040627         1999/03/09          24.03          MJ
040627         1999/03/10          23.90          MJ
040627         1999/03/11          23.78          MJ
040627         1999/03/12          23.76          MJ
040627         1999/03/13          23.62          MJ
040627         1999/03/14          23.50          MJ
040627         1999/03/15          23.35          MJ
040627         1999/03/16          23.25          MJ
040627         1999/03/17          23.12          MJ
040627         1999/03/18          23.09          MJ
040627         1999/03/19          23.06          MJ
040627         1999/03/20          22.93          MJ
040627         1999/03/21          22.84          MJ
040627         1999/03/22          23.37          MJ
040627         1999/03/23          23.48          MJ
040627         1999/03/24          23.04          MJ
040627         1999/03/25          22.84          MJ
040627         1999/03/26          22.71          MJ
040627         1999/03/27          22.57          MJ
040627         1999/03/28          22.54          MJ
040627         1999/03/29          22.69          MJ
040627         1999/03/30          22.98          MJ
040627         1999/03/31          22.03          MJ
040627         1999/04/01          14.12          MJ
040627         1999/04/02          11.87          MJ
040627         1999/04/03          11.96          MJ
040627         1999/04/04          12.69          MJ
040627         1999/04/05          13.19          MJ
040627         1999/04/06          13.99          MJ
040627         1999/04/07          11.46          MJ
040627         1999/04/08          11.92          MJ
040627         1999/04/09          14.27          MJ
040627         1999/04/10          14.01          MJ
040627         1999/04/11          11.94          MJ
040627         1999/04/12          10.45          MJ
040627         1999/04/13          10.02          MJ
040627         1999/04/14          10.30          MJ
040627         1999/04/15          10.59          MJ
040627         1999/04/16          11.64          MJ
040627         1999/04/17          13.14          MJ
040627         1999/04/18          14.11          MJ
040627         1999/04/19          15.46          MJ
040627         1999/04/20          15.08          MJ
040627         1999/04/21          14.04          MJ
040627         1999/04/22          13.34          MJ
040627         1999/04/23          12.73          MJ
040627         1999/04/24          11.57          MJ
040627         1999/04/25          10.35          MJ
040627         1999/04/26          9.831          MJ
040627         1999/04/27          9.583          MJ
040627         1999/04/28          9.092          MJ
040627         1999/04/29          8.804          MJ
040627         1999/04/30          8.507          MJ
040627         1999/05/01          8.103          MJ
040627         1999/05/02          7.644          MJ
040627         1999/05/03          7.205          MJ
040627         1999/05/04          6.766          MJ
040627         1999/05/05          6.347          MJ
040627         1999/05/06          6.042          MJ
040627         1999/05/07          5.764          MJ
040627         1999/05/08          5.812          MJ
040627         1999/05/09          6.149          MJ
040627         1999/05/10          5.991          MJ
040627         1999/05/11          5.454          MJ
040627         1999/05/12          4.951          MJ
040627         1999/05/13          4.652          MJ
040627         1999/05/14          4.402          MJ
040627         1999/05/15          4.200          MJ
040627         1999/05/16          4.015          MJ
040627         1999/05/17          3.857          MJ
040627         1999/05/18          3.671          MJ
040627         1999/05/19          3.568          MJ
040627         1999/05/20          3.609          MJ
040627         1999/05/21          3.518          MJ
040627         1999/05/22          3.351          MJ
040627         1999/05/23          3.240          MJ
040627         1999/05/24          3.194          MJ
040627         1999/05/25          3.258          MJ
040627         1999/05/26          3.406          MJ
040627         1999/05/27          3.412          MJ
040627         1999/05/28          3.262          MJ
040627         1999/05/29          3.072          MJ
040627         1999/05/30          2.927          MJ
040627         1999/05/31          2.821          MJ
040627         1999/06/01          3.011          MJ
040627         1999/06/02          3.280          MJ
040627         1999/06/03          3.818          MJ
040627         1999/06/04          4.094          MJ
040627         1999/06/05          3.756          MJ
040627         1999/06/06          3.318          MJ
040627         1999/06/07          3.105          MJ
040627         1999/06/08          3.445          MJ
040627         1999/06/09          3.520          MJ
040627         1999/06/10          3.278          MJ
040627         1999/06/11          3.081          MJ
040627         1999/06/12          2.907          MJ
040627         1999/06/13          2.725          MJ
040627         1999/06/14          2.657          MJ
040627         1999/06/15          2.654          MJ
040627         1999/06/16          2.598          MJ
040627         1999/06/17          2.533          MJ
040627         1999/06/18          2.452          MJ
040627         1999/06/19          2.394          MJ
040627         1999/06/20          2.389          MJ
040627         1999/06/21          2.407          MJ
040627         1999/06/22          4.319          MJ
040627         1999/06/23          5.623          MJ
040627         1999/06/24          6.111          MJ
040627         1999/06/25          7.291          MJ
040627         1999/06/26          7.770          MJ
040627         1999/06/27          7.357          MJ
040627         1999/06/28          8.985          MJ
040627         1999/06/29          9.983          MJ
040627         1999/06/30          9.288          MJ
040627         1999/07/01          8.474          MJ
040627         1999/07/02          8.067          MJ
040627         1999/07/03          7.954          MJ
040627         1999/07/04          7.967          MJ
040627         1999/07/05          7.947          MJ
040627         1999/07/06          7.790          MJ
040627         1999/07/07          7.647          MJ
040627         1999/07/08          8.133          MJ
040627         1999/07/09          8.061          MJ
040627         1999/07/10          8.515          MJ
040627         1999/07/11          8.777          MJ
040627         1999/07/12          8.307          MJ
040627         1999/07/13          7.884          MJ
040627         1999/07/14          7.503          MJ
040627         1999/07/15          7.279          MJ
040627         1999/07/16          7.152          MJ
040627         1999/07/17          7.060          MJ
040627         1999/07/18          7.031          MJ
040627         1999/07/19          7.220          MJ
040627         1999/07/20          13.79          MJ
040627         1999/07/21          17.76          MJ
040627         1999/07/22          18.71          MJ
040627         1999/07/23          18.95          MJ
040627         1999/07/24          19.41          MJ
040627         1999/07/25          19.18          MJ
040627         1999/07/26          19.04          MJ
040627         1999/07/27          18.91          MJ
040627         1999/07/28          18.73          MJ
040627         1999/07/29          18.64          MJ
040627         1999/07/30          18.55          MJ
040627         1999/07/31          18.54          MJ
040627         1999/08/01          18.47          MJ
040627         1999/08/02          18.35          MJ
040627         1999/08/03          18.25          MJ
040627         1999/08/04          18.26          MJ
040627         1999/08/05          17.33          MJ
040627         1999/08/06          11.92          MJ
040627         1999/08/07          10.02          MJ
040627         1999/08/08          9.993          MJ
040627         1999/08/09          9.561          MJ
040627         1999/08/10          9.342          MJ
040627         1999/08/11          9.222          MJ
040627         1999/08/12          9.137          MJ
040627         1999/08/13          9.223          MJ
040627         1999/08/14          9.772          MJ
040627         1999/08/15          9.472          MJ
040627         1999/08/16          9.284          MJ
040627         1999/08/17          9.318          MJ
040627         1999/08/18          9.513          MJ
040627         1999/08/19          12.42          MJ
040627         1999/08/20          13.85          MJ
040627         1999/08/21          14.18          MJ
040627         1999/08/22          14.20          MJ
040627         1999/08/23          14.14          MJ
040627         1999/08/24          14.09          MJ
040627         1999/08/25          14.06          MJ
040627         1999/08/26          14.05          MJ
040627         1999/08/27          14.01          MJ
040627         1999/08/28          13.89          MJ
040627         1999/08/29          13.82          MJ
040627         1999/08/30          13.97          MJ
040627         1999/08/31          16.39          MJ
040627         1999/09/01          17.48          MJ
040627         1999/09/02          17.68          MJ
040627         1999/09/03          17.71          MJ
040627         1999/09/04          17.73          MJ
040627         1999/09/05          17.66          MJ
040627         1999/09/06          18.00          MJ
040627         1999/09/07          18.11          MJ
040627         1999/09/08          17.96          MJ
040627         1999/09/09          17.96          MJ
040627         1999/09/10          17.94          MJ
040627         1999/09/11          17.71          MJ
040627         1999/09/12          17.57          MJ
040627         1999/09/13          16.76          MJ
040627         1999/09/14          12.94          MJ
040627         1999/09/15          11.16          MJ
040627         1999/09/16          10.51          MJ
040627         1999/09/17          10.16          MJ
040627         1999/09/18          10.03          MJ
040627         1999/09/19          9.948          MJ
040627         1999/09/20          10.27          MJ
040627         1999/09/21          10.66          MJ
040627         1999/09/22          10.36          MJ
040627         1999/09/23          10.02          MJ
040627         1999/09/24          8.188          MJ
040627         1999/09/25          7.050          MJ
040627         1999/09/26          6.432          MJ
040627         1999/09/27          6.090          MJ
040627         1999/09/28          5.900          MJ
040627         1999/09/29          5.972          MJ
040627         1999/09/30          8.051          MJ
040627         1999/10/01          9.095          MJ
040627         1999/10/02          8.176          MJ
040627         1999/10/03          7.276          MJ
040627         1999/10/04          6.782          MJ
040627         1999/10/05          6.432          MJ
040627         1999/10/06          6.307          MJ
040627         1999/10/07          6.262          MJ
040627         1999/10/08          6.136          MJ
040627         1999/10/09          6.119          MJ
040627         1999/10/10          6.221          MJ
040627         1999/10/11          6.315          MJ
040627         1999/10/12          6.324          MJ
040627         1999/10/13          7.044          MJ
040627         1999/10/14          9.373          MJ
040627         1999/10/15          9.740          MJ
040627         1999/10/16          8.698          MJ
040627         1999/10/17          8.156          MJ
040627         1999/10/18          7.767          MJ
040627         1999/10/19          7.481          MJ
040627         1999/10/20          7.279          MJ
040627         1999/10/21          7.228          MJ
040627         1999/10/22          7.215          MJ
040627         1999/10/23          7.593          MJ
040627         1999/10/24          8.561          MJ
040627         1999/10/25          9.018          MJ
040627         1999/10/26          8.541          MJ
040627         1999/10/27          8.161          MJ
040627         1999/10/28          7.795          MJ
040627         1999/10/29          7.565          MJ
040627         1999/10/30          7.416          MJ
040627         1999/10/31          7.374          MJ
040627         1999/11/01          7.389          MJ
040627         1999/11/02          7.404          MJ
040627         1999/11/03          9.630          MJ
040627         1999/11/04          11.08          MJ
040627         1999/11/05          10.36          MJ
040627         1999/11/06          9.615          MJ
040627         1999/11/07          9.273          MJ
040627         1999/11/08          8.960          MJ
040627         1999/11/09          8.656          MJ
040627         1999/11/10          8.414          MJ
040627         1999/11/11          7.227          MJ
040627         1999/11/12          6.298          MJ
040627         1999/11/13          6.099          MJ
040627         1999/11/14          6.282          MJ
040627         1999/11/15          6.766          MJ
040627         1999/11/16          6.828          MJ
040627         1999/11/17          6.540          MJ
040627         1999/11/18          6.255          MJ
040627         1999/11/19          6.032          MJ
040627         1999/11/20          6.026          MJ
040627         1999/11/21          6.272          MJ
040627         1999/11/22          6.385          MJ
040627         1999/11/23          6.347          MJ
040627         1999/11/24          6.205          MJ
040627         1999/11/25          6.219          MJ
040627         1999/11/26          6.277          MJ
040627         1999/11/27          7.691          MJ
040627         1999/11/28          8.960          MJ
040627         1999/11/29          8.543          MJ
040627         1999/11/30          10.99          MJ
040627         1999/12/01          12.48          MJ
040627         1999/12/02          12.65          MJ
040627         1999/12/03          12.61          MJ
040627         1999/12/04          12.86          MJ
040627         1999/12/05          13.49          MJ
040627         1999/12/06          17.00          MJ
040627         1999/12/07          21.55          MJ
040627         1999/12/08          21.09          MJ
040627         1999/12/09          19.96          MJ
040627         1999/12/10          19.54          MJ
040627         1999/12/11          19.78          MJ
040627         1999/12/12          19.40          MJ
040627         1999/12/13          18.89          MJ
040627         1999/12/14          18.58          MJ
040627         1999/12/15          18.33          MJ
040627         1999/12/16          18.36          MJ
040627         1999/12/17          18.43          MJ
040627         1999/12/18          18.04          MJ
040627         1999/12/19          17.62          MJ
040627         1999/12/20          17.86          MJ
040627         1999/12/21          19.73          MJ
040627         1999/12/22          20.25          MJ
040627         1999/12/23          20.16          MJ
040627         1999/12/24          19.85          MJ
040627         1999/12/25          19.62          MJ
040627         1999/12/26          19.84          MJ
040627         1999/12/27          19.74          MJ
040627         1999/12/28          19.54          MJ
040627         1999/12/29          19.61          MJ
040627         1999/12/30          19.73          MJ
040627         1999/12/31          19.47          MJ
040627         2000/01/01          19.56          MJ
040627         2000/01/02          19.68          MJ
040627         2000/01/03          19.70          MJ
040627         2000/01/04          19.68          MJ
040627         2000/01/05          19.60          MJ
040627         2000/01/06          19.22          MJ
040627         2000/01/07          19.27          MJ
040627         2000/01/08          19.24          MJ
040627         2000/01/09          19.17          MJ
040627         2000/01/10          19.60          MJ
040627         2000/01/11          23.65          MJ
040627         2000/01/12          25.02          MJ
040627         2000/01/13          24.86          MJ
040627         2000/01/14          24.40          MJ
040627         2000/01/15          24.40          MJ
040627         2000/01/16          24.87          MJ
040627         2000/01/17          24.39          MJ
040627         2000/01/18          24.40          MJ
040627         2000/01/19          24.36          MJ
040627         2000/01/20          24.28          MJ
040627         2000/01/21          24.13          MJ
040627         2000/01/22          24.13          MJ
040627         2000/01/23          23.91          MJ
040627         2000/01/24          23.93          MJ
040627         2000/01/25          23.66          MJ
040627         2000/01/26          23.50          MJ
040627         2000/01/27          23.32          MJ
040627         2000/01/28          23.27          MJ
040627         2000/01/29          23.11          MJ
040627         2000/01/30          23.03          MJ
040627         2000/01/31          23.20          MJ
040627         2000/02/01          23.11          MJ
040627         2000/02/02          23.17          MJ
040627         2000/02/03          25.40          MJ
040627         2000/02/04          26.04          MJ
040627         2000/02/05          26.06          MJ
040627         2000/02/06          25.98          MJ
040627         2000/02/07          25.94          MJ
040627         2000/02/08          25.78          MJ
040627         2000/02/09          25.80          MJ
040627         2000/02/10          25.81          MJ
040627         2000/02/11          25.59          MJ
040627         2000/02/12          25.21          MJ
040627         2000/02/13          25.08          MJ
040627         2000/02/14          24.96          MJ
040627         2000/02/15          24.70          MJ
040627         2000/02/16          24.64          MJ
040627         2000/02/17          24.34          MJ
040627         2000/02/18          24.09          MJ
040627         2000/02/19          23.97          MJ
040627         2000/02/20          23.80          MJ
040627         2000/02/21          23.64          MJ
040627         2000/02/22          23.51          MJ
040627         2000/02/23          23.40          MJ
040627         2000/02/24          24.98          MJ
040627         2000/02/25          25.89          MJ
040627         2000/02/26          25.49          MJ
040627         2000/02/27          20.90          MJ
040627         2000/02/28          20.13          MJ
040627         2000/02/29          24.72          MJ
040627         2000/03/01          26.34          MJ
040627         2000/03/02          26.67          MJ
040627         2000/03/03          26.69          MJ
040627         2000/03/04          26.51          MJ
040627         2000/03/05          26.28          MJ
040627         2000/03/06          26.13          MJ
040627         2000/03/07          25.96          MJ
040627         2000/03/08          25.90          MJ
040627         2000/03/09          26.07          MJ
040627         2000/03/10          26.42          MJ
040627         2000/03/11          26.47          MJ
040627         2000/03/12          26.26          MJ
040627         2000/03/13          26.05          MJ
040627         2000/03/14          25.92          MJ
040627         2000/03/15          25.82          MJ
040627         2000/03/16          25.78          MJ
040627         2000/03/17          25.50          MJ
040627         2000/03/18          25.33          MJ
040627         2000/03/19          25.20          MJ
040627         2000/03/20          23.32          MJ
040627         2000/03/21          22.88          MJ
040627         2000/03/22          25.73          MJ
040627         2000/03/23          26.53          MJ
040627         2000/03/24          24.22          MJ
040627         2000/03/25          23.72          MJ
040627         2000/03/26          24.46          MJ
040627         2000/03/27          24.27          MJ
040627         2000/03/28          19.93          MJ
040627         2000/03/29          19.33          MJ
040627         2000/03/30          16.65          MJ
040627         2000/03/31          12.78          MJ
040627         2000/04/01          10.73          MJ
040627         2000/04/02          10.45          MJ
040627         2000/04/03          11.50          MJ
040627         2000/04/04          13.29          MJ
040627         2000/04/05          16.34          MJ
040627         2000/04/06          13.67          MJ
040627         2000/04/07          11.41          MJ
040627         2000/04/08          10.36          MJ
040627         2000/04/09          9.839          MJ
040627         2000/04/10          9.499          MJ
040627         2000/04/11          8.953          MJ
040627         2000/04/12          8.259          MJ
040627         2000/04/13          7.807          MJ
040627         2000/04/14          7.530          MJ
040627         2000/04/15          7.600          MJ
040627         2000/04/16          8.690          MJ
040627         2000/04/17          9.426          MJ
040627         2000/04/18          8.966          MJ
040627         2000/04/19          8.501          MJ
040627         2000/04/20          8.498          MJ
040627         2000/04/21          8.948          MJ
040627         2000/04/22          9.298          MJ
040627         2000/04/23          9.506          MJ
040627         2000/04/24          9.764          MJ
040627         2000/04/25          9.182          MJ
040627         2000/04/26          8.386          MJ
040627         2000/04/27          7.819          MJ
040627         2000/04/28          7.423          MJ
040627         2000/04/29          7.116          MJ
040627         2000/04/30          6.835          MJ
040627         2000/05/01          6.595          MJ
040627         2000/05/02          6.466          MJ
040627         2000/05/03          6.316          MJ
040627         2000/05/04          6.121          MJ
040627         2000/05/05          6.219          MJ
040627         2000/05/06          6.340          MJ
040627         2000/05/07          6.669          MJ
040627         2000/05/08          6.702          MJ
040627         2000/05/09          8.886          MJ
040627         2000/05/10          13.55          MJ
040627         2000/05/11          13.40          MJ
040627         2000/05/12          11.83          MJ
040627         2000/05/13          10.39          MJ
040627         2000/05/14          10.20          MJ
040627         2000/05/15          9.888          MJ
040627         2000/05/16          9.143          MJ
040627         2000/05/17          8.447          MJ
040627         2000/05/18          8.134          MJ
040627         2000/05/19          8.539          MJ
040627         2000/05/20          12.84          MJ
040627         2000/05/21          14.12          MJ
040627         2000/05/22          14.27          MJ
040627         2000/05/23          14.18          MJ
040627         2000/05/24          14.46          MJ
040627         2000/05/25          16.29          MJ
040627         2000/05/26          17.20          MJ
040627         2000/05/27          18.86          MJ
040627         2000/05/28          18.86          MJ
040627         2000/05/29          18.47          MJ
040627         2000/05/30          18.11          MJ
040627         2000/05/31          17.94          MJ
040627         2000/06/01          17.69          MJ
040627         2000/06/02          17.49          MJ
040627         2000/06/03          17.32          MJ
040627         2000/06/04          17.19          MJ
040627         2000/06/05          16.97          MJ
040627         2000/06/06          16.84          MJ
040627         2000/06/07          16.63          MJ
040627         2000/06/08          16.64          MJ
040627         2000/06/09          16.64          MJ
040627         2000/06/10          16.51          MJ
040627         2000/06/11          16.71          MJ
040627         2000/06/12          16.53          MJ
040627         2000/06/13          16.32          MJ
040627         2000/06/14          16.23          MJ
040627         2000/06/15          16.42          MJ
040627         2000/06/16          16.59          MJ
040627         2000/06/17          16.32          MJ
040627         2000/06/18          16.13          MJ
040627         2000/06/19          16.14          MJ
040627         2000/06/20          16.26          MJ
040627         2000/06/21          16.28          MJ
040627         2000/06/22          16.61          MJ
040627         2000/06/23          17.02          MJ
040627         2000/06/24          16.77          MJ
040627         2000/06/25          17.79          MJ
040627         2000/06/26          19.12          MJ
040627         2000/06/27          18.18          MJ
040627         2000/06/28          17.17          MJ
040627         2000/06/29          16.59          MJ
040627         2000/06/30          16.53          MJ
040627         2000/07/01          16.53          MJ
040627         2000/07/02          17.13          MJ
040627         2000/07/03          19.61          MJ
040627         2000/07/04          19.99          MJ
040627         2000/07/05          18.38          MJ
040627         2000/07/06          17.41          MJ
040627         2000/07/07          16.98          MJ
040627         2000/07/08          16.76          MJ
040627         2000/07/09          17.25          MJ
040627         2000/07/10          19.86          MJ
040627         2000/07/11          20.56          MJ
040627         2000/07/12          19.08          MJ
040627         2000/07/13          18.02          MJ
040627         2000/07/14          17.51          MJ
040627         2000/07/15          17.31          MJ
040627         2000/07/16          17.27          MJ
040627         2000/07/17          17.32          MJ
040627         2000/07/18          17.25          MJ
040627         2000/07/19          17.00          MJ
040627         2000/07/20          16.76          MJ
040627         2000/07/21          16.70          MJ
040627         2000/07/22          16.80          MJ
040627         2000/07/23          16.66          MJ
040627         2000/07/24          16.49          MJ
040627         2000/07/25          16.36          MJ
040627         2000/07/26          16.26          MJ
040627         2000/07/27          16.18          MJ
040627         2000/07/28          16.81          MJ
040627         2000/07/29          19.15          MJ
040627         2000/07/30          19.83          MJ
040627         2000/07/31          19.83          MJ
040627         2000/08/01          20.54          MJ
040627         2000/08/02          20.77          MJ
040627         2000/08/03          20.94          MJ
040627         2000/08/04          23.02          MJ
040627         2000/08/05          23.78          MJ
040627         2000/08/06          23.79          MJ
040627         2000/08/07          23.76          MJ
040627         2000/08/08          24.01          MJ
040627         2000/08/09          25.15          MJ
040627         2000/08/10          26.19          MJ
040627         2000/08/11          23.89          MJ
040627         2000/08/12          22.74          MJ
040627         2000/08/13          22.09          MJ
040627         2000/08/14          21.64          MJ
040627         2000/08/15          21.27          MJ
040627         2000/08/16          21.23          MJ
040627         2000/08/17          21.16          MJ
040627         2000/08/18          20.90          MJ
040627         2000/08/19          20.72          MJ
040627         2000/08/20          20.58          MJ
040627         2000/08/21          20.45          MJ
040627         2000/08/22          20.63          MJ
040627         2000/08/23          23.16          MJ
040627         2000/08/24          24.13          MJ
040627         2000/08/25          24.15          MJ
040627         2000/08/26          24.06          MJ
040627         2000/08/27          23.90          MJ
040627         2000/08/28          23.72          MJ
040627         2000/08/29          23.59          MJ
040627         2000/08/30          23.72          MJ
040627         2000/08/31          23.65          MJ
040627         2000/09/01          23.78          MJ
040627         2000/09/02          23.87          MJ
040627         2000/09/03          23.63          MJ
040627         2000/09/04          23.56          MJ
040627         2000/09/05          23.26          MJ
040627         2000/09/06          22.45          MJ
040627         2000/09/07          17.21          MJ
040627         2000/09/08          15.24          MJ
040627         2000/09/09          14.67          MJ
040627         2000/09/10          14.47          MJ
040627         2000/09/11          14.50          MJ
040627         2000/09/12          14.56          MJ
040627         2000/09/13          14.63          MJ
040627         2000/09/14          14.92          MJ
040627         2000/09/15          16.99          MJ
040627         2000/09/16          16.21          MJ
040627         2000/09/17          15.90          MJ
040627         2000/09/18          14.76          MJ
040627         2000/09/19          14.04          MJ
040627         2000/09/20          18.14          MJ
040627         2000/09/21          20.15          MJ
040627         2000/09/22          20.51          MJ
040627         2000/09/23          20.35          MJ
040627         2000/09/24          20.19          MJ
040627         2000/09/25          19.98          MJ
040627         2000/09/26          19.77          MJ
040627         2000/09/27          19.75          MJ
040627         2000/09/28          19.66          MJ
040627         2000/09/29          19.51          MJ
040627         2000/09/30          19.37          MJ
040627         2000/10/01          19.39          MJ
040627         2000/10/02          19.53          MJ
040627         2000/10/03          19.51          MJ
040627         2000/10/04          19.41          MJ
040627         2000/10/05          19.30          MJ
040627         2000/10/06          19.35          MJ
040627         2000/10/07          19.36          MJ
040627         2000/10/08          19.30          MJ
040627         2000/10/09          19.13          MJ
040627         2000/10/10          19.12          MJ
040627         2000/10/11          20.13          MJ
040627         2000/10/12          20.46          MJ
040627         2000/10/13          20.43          MJ
040627         2000/10/14          20.75          MJ
040627         2000/10/15          21.03          MJ
040627         2000/10/16          21.00          MJ
040627         2000/10/17          20.78          MJ
040627         2000/10/18          20.90          MJ
040627         2000/10/19          20.93          MJ
040627         2000/10/20          20.83          MJ
040627         2000/10/21          20.74          MJ
040627         2000/10/22          20.54          MJ
040627         2000/10/23          20.33          MJ
040627         2000/10/24          20.27          MJ
040627         2000/10/25          20.35          MJ
040627         2000/10/26          20.29          MJ
040627         2000/10/27          20.34          MJ
040627         2000/10/28          20.33          MJ
040627         2000/10/29          20.25          MJ
040627         2000/10/30          20.07          MJ
040627         2000/10/31          19.96          MJ
040627         2000/11/01          20.84          MJ
040627         2000/11/02          21.27          MJ
040627         2000/11/03          21.23          MJ
040627         2000/11/04          21.17          MJ
040627         2000/11/05          21.04          MJ
040627         2000/11/06          20.95          MJ
040627         2000/11/07          20.87          MJ
040627         2000/11/08          20.73          MJ
040627         2000/11/09          20.69          MJ
040627         2000/11/10          21.59          MJ
040627         2000/11/11          22.12          MJ
040627         2000/11/12          22.13          MJ
040627         2000/11/13          21.63          MJ
040627         2000/11/14          20.81          MJ
040627         2000/11/15          20.17          MJ
040627         2000/11/16          20.86          MJ
040627         2000/11/17          21.12          MJ
040627         2000/11/18          21.05          MJ
040627         2000/11/19          20.86          MJ
040627         2000/11/20          20.68          MJ
040627         2000/11/21          20.55          MJ
040627         2000/11/22          20.38          MJ
040627         2000/11/23          20.23          MJ
040627         2000/11/24          20.03          MJ
040627         2000/11/25          19.87          MJ
040627         2000/11/26          20.21          MJ
040627         2000/11/27          20.61          MJ
040627         2000/11/28          21.44          MJ
040627         2000/11/29          21.76          MJ
040627         2000/11/30          21.60          MJ
040627         2000/12/01          21.32          MJ
040627         2000/12/02          21.07          MJ
040627         2000/12/03          20.82          MJ
040627         2000/12/04          20.76          MJ
040627         2000/12/05          20.73          MJ
040627         2000/12/06          20.76          MJ
040627         2000/12/07          20.62          MJ
040627         2000/12/08          20.14          MJ
040627         2000/12/09          20.00          MJ
040627         2000/12/10          20.25          MJ
040627         2000/12/11          20.45          MJ
040627         2000/12/12          20.50          MJ
040627         2000/12/13          21.41          MJ
040627         2000/12/14          22.50          MJ
040627         2000/12/15          22.45          MJ
040627         2000/12/16          22.31          MJ
040627         2000/12/17          22.77          MJ
040627         2000/12/18          23.11          MJ
040627         2000/12/19          23.30          MJ
040627         2000/12/20          23.19          MJ
040627         2000/12/21          23.04          MJ
040627         2000/12/22          22.77          MJ
040627         2000/12/23          22.46          MJ
040627         2000/12/24          22.12          MJ
040627         2000/12/25          22.00          MJ
040627         2000/12/26          21.79          MJ
040627         2000/12/27          21.84          MJ
040627         2000/12/28          21.90          MJ
040627         2000/12/29          21.89          MJ
040627         2000/12/30          21.91          MJ
040627         2000/12/31          21.64          MJ
040627         2001/01/01          21.48          MJ
040627         2001/01/02          21.39          MJ
040627         2001/01/03          21.34          MJ
040627         2001/01/04          21.28          MJ
040627         2001/01/05          21.25          MJ
040627         2001/01/06          21.23          MJ
040627         2001/01/07          21.07          MJ
040627         2001/01/08          21.01          MJ
040627         2001/01/09          20.86          MJ
040627         2001/01/10          20.62          MJ
040627         2001/01/11          20.83          MJ
040627         2001/01/12          20.74          MJ
040627         2001/01/13          20.62          MJ
040627         2001/01/14          20.56          MJ
040627         2001/01/15          20.48          MJ
040627         2001/01/16          20.48          MJ
040627         2001/01/17          20.35          MJ
040627         2001/01/18          20.22          MJ
040627         2001/01/19          20.25          MJ
040627         2001/01/20          20.08          MJ
040627         2001/01/21          19.97          MJ
040627         2001/01/22          19.97          MJ
040627         2001/01/23          19.95          MJ
040627         2001/01/24          19.87          MJ
040627         2001/01/25          19.75          MJ
040627         2001/01/26          19.69          MJ
040627         2001/01/27          19.59          MJ
