Ministère de l'Environnement et de la Lutte contre les changements climatiques
Données validées jusqu'au 1972-03-15
Station:        041302         Coulonge - à 7,7 km en amont de la Coulonge Est                                                                                                
Bassin versant: 3680 km²       Régime: Influencé journellement                           
Coordonnées:    (NAD83) 46° 9' 18" // -76° 45' 27"

Date de création du fichier: 2012-06-25 03:30
Particularité(s):
- 
- 
- 
Lexique:        E:  La donnée est estimée.
(Remarque)      J:  Un jaugeage a été exécuté à cette date.
                MC: La donnée représente un débit moyen converti.
                MJ: La donnée est une moyenne journalière.
                P:  La donnée est provisoire.
                PL: La donnée correspond à la première lecture de niveau d'eau de la journée.
                R:  Le débit est corrigé pour tenir compte de l'effet de refoulement.
                S:  La donnée est saisie manuellement.
                Z:  La donnée provient d'une redistribution temporelle des données enregistrées en raison d'une défectuosité de l'appareil de mesure.

Station        Date                Débit (m³/s)   Remarque
041302         1966/04/29          190.0          MC
041302         1966/04/30          
041302         1966/05/01          
041302         1966/05/02          
041302         1966/05/03          
041302         1966/05/04          
041302         1966/05/05          
041302         1966/05/06          
041302         1966/05/07          
041302         1966/05/08          
041302         1966/05/09          
041302         1966/05/10          
041302         1966/05/11          
041302         1966/05/12          
041302         1966/05/13          
041302         1966/05/14          
041302         1966/05/15          
041302         1966/05/16          
041302         1966/05/17          
041302         1966/05/18          
041302         1966/05/19          
041302         1966/05/20          
041302         1966/05/21          
041302         1966/05/22          
041302         1966/05/23          
041302         1966/05/24          
041302         1966/05/25          
041302         1966/05/26          
041302         1966/05/27          
041302         1966/05/28          
041302         1966/05/29          
041302         1966/05/30          
041302         1966/05/31          
041302         1966/06/01          97.10          MC
041302         1966/06/02          
041302         1966/06/03          
041302         1966/06/04          
041302         1966/06/05          
041302         1966/06/06          
041302         1966/06/07          
041302         1966/06/08          
041302         1966/06/09          
041302         1966/06/10          
041302         1966/06/11          
041302         1966/06/12          
041302         1966/06/13          
041302         1966/06/14          
041302         1966/06/15          
041302         1966/06/16          
041302         1966/06/17          
041302         1966/06/18          
041302         1966/06/19          
041302         1966/06/20          
041302         1966/06/21          
041302         1966/06/22          
041302         1966/06/23          
041302         1966/06/24          
041302         1966/06/25          
041302         1966/06/26          
041302         1966/06/27          
041302         1966/06/28          
041302         1966/06/29          
041302         1966/06/30          
041302         1966/07/01          
041302         1966/07/02          
041302         1966/07/03          
041302         1966/07/04          
041302         1966/07/05          
041302         1966/07/06          
041302         1966/07/07          
041302         1966/07/08          
041302         1966/07/09          
041302         1966/07/10          
041302         1966/07/11          
041302         1966/07/12          
041302         1966/07/13          
041302         1966/07/14          
041302         1966/07/15          
041302         1966/07/16          
041302         1966/07/17          
041302         1966/07/18          
041302         1966/07/19          
041302         1966/07/20          
041302         1966/07/21          
041302         1966/07/22          
041302         1966/07/23          
041302         1966/07/24          
041302         1966/07/25          
041302         1966/07/26          
041302         1966/07/27          
041302         1966/07/28          
041302         1966/07/29          
041302         1966/07/30          
041302         1966/07/31          
041302         1966/08/01          
041302         1966/08/02          
041302         1966/08/03          
041302         1966/08/04          
041302         1966/08/05          
041302         1966/08/06          
041302         1966/08/07          
041302         1966/08/08          
041302         1966/08/09          
041302         1966/08/10          
041302         1966/08/11          
041302         1966/08/12          
041302         1966/08/13          
041302         1966/08/14          
041302         1966/08/15          
041302         1966/08/16          
041302         1966/08/17          
041302         1966/08/18          
041302         1966/08/19          
041302         1966/08/20          
041302         1966/08/21          
041302         1966/08/22          
041302         1966/08/23          
041302         1966/08/24          
041302         1966/08/25          
041302         1966/08/26          
041302         1966/08/27          
041302         1966/08/28          
041302         1966/08/29          
041302         1966/08/30          
041302         1966/08/31          
041302         1966/09/01          
041302         1966/09/02          
041302         1966/09/03          
041302         1966/09/04          
041302         1966/09/05          
041302         1966/09/06          
041302         1966/09/07          
041302         1966/09/08          
041302         1966/09/09          
041302         1966/09/10          
041302         1966/09/11          
041302         1966/09/12          
041302         1966/09/13          
041302         1966/09/14          18.40          MC
041302         1966/09/15          
041302         1966/09/16          
041302         1966/09/17          
041302         1966/09/18          
041302         1966/09/19          
041302         1966/09/20          
041302         1966/09/21          
041302         1966/09/22          
041302         1966/09/23          
041302         1966/09/24          
041302         1966/09/25          
041302         1966/09/26          
041302         1966/09/27          
041302         1966/09/28          
041302         1966/09/29          
041302         1966/09/30          
041302         1966/10/01          
041302         1966/10/02          
041302         1966/10/03          
041302         1966/10/04          
041302         1966/10/05          
041302         1966/10/06          
041302         1966/10/07          
041302         1966/10/08          
041302         1966/10/09          
041302         1966/10/10          
041302         1966/10/11          
041302         1966/10/12          
041302         1966/10/13          
041302         1966/10/14          
041302         1966/10/15          
041302         1966/10/16          
041302         1966/10/17          
041302         1966/10/18          
041302         1966/10/19          
041302         1966/10/20          
041302         1966/10/21          
041302         1966/10/22          
041302         1966/10/23          
041302         1966/10/24          
041302         1966/10/25          
041302         1966/10/26          
041302         1966/10/27          
041302         1966/10/28          
041302         1966/10/29          
041302         1966/10/30          
041302         1966/10/31          
041302         1966/11/01          
041302         1966/11/02          
041302         1966/11/03          
041302         1966/11/04          
041302         1966/11/05          
041302         1966/11/06          
041302         1966/11/07          
041302         1966/11/08          
041302         1966/11/09          
041302         1966/11/10          
041302         1966/11/11          
041302         1966/11/12          
041302         1966/11/13          
041302         1966/11/14          
041302         1966/11/15          
041302         1966/11/16          
041302         1966/11/17          
041302         1966/11/18          61.20          MC
041302         1966/11/19          58.60          MC
041302         1966/11/20          52.40          MC
041302         1966/11/21          52.70          MC
041302         1966/11/22          49.60          MC
041302         1966/11/23          49.60          MC
041302         1966/11/24          50.10          MC
041302         1966/11/25          53.00          MC
041302         1966/11/26          59.50          MC
041302         1966/11/27          69.90          MC
041302         1966/11/28          75.90          MC
041302         1966/11/29          83.30          MC
041302         1966/11/30          116.0          MC
041302         1966/12/01          148.0          MC
041302         1966/12/02          138.0          MC
041302         1966/12/03          117.0          MC
041302         1966/12/04          98.00          MC
041302         1966/12/05          88.30          MC
041302         1966/12/06          79.30          MC
041302         1966/12/07          83.00          MC
041302         1966/12/08          89.50          MC
041302         1966/12/09          101.0          MC
041302         1966/12/10          118.0          MC
041302         1966/12/11          114.0          MC
041302         1966/12/12          110.0          MC
041302         1966/12/13          114.0          MC
041302         1966/12/14          117.0          MC
041302         1966/12/15          116.0          MC
041302         1966/12/16          116.0          MC
041302         1966/12/17          115.0          MC
041302         1966/12/18          110.0          MC
041302         1966/12/19          99.40          MC
041302         1966/12/20          83.50          MC
041302         1966/12/21          76.50          R
041302         1966/12/22          70.80          R
041302         1966/12/23          65.70          R
041302         1966/12/24          60.00          R
041302         1966/12/25          57.50          R
041302         1966/12/26          56.60          R
041302         1966/12/27          55.20          R
041302         1966/12/28          53.80          R
041302         1966/12/29          51.30          R
041302         1966/12/30          49.60          R
041302         1966/12/31          48.70          R
041302         1967/01/01          47.90          R
041302         1967/01/02          47.60          R
041302         1967/01/03          46.20          R
041302         1967/01/04          45.30          R
041302         1967/01/05          44.70          R
041302         1967/01/06          43.30          R
041302         1967/01/07          42.50          R
041302         1967/01/08          41.90          R
041302         1967/01/09          41.10          R
041302         1967/01/10          39.90          R
041302         1967/01/11          39.40          R
041302         1967/01/12          39.10          R
041302         1967/01/13          38.50          R
041302         1967/01/14          37.40          R
041302         1967/01/15          36.80          R
041302         1967/01/16          36.50          R
041302         1967/01/17          36.20          R
041302         1967/01/18          36.00          R
041302         1967/01/19          35.40          R
041302         1967/01/20          35.10          R
041302         1967/01/21          34.50          R
041302         1967/01/22          34.50          R
041302         1967/01/23          34.80          R
041302         1967/01/24          35.40          R
041302         1967/01/25          36.50          R
041302         1967/01/26          36.50          R
041302         1967/01/27          36.20          R
041302         1967/01/28          34.80          R
041302         1967/01/29          34.30          R
041302         1967/01/30          33.70          R
041302         1967/01/31          33.40          R
041302         1967/02/01          33.10          R
041302         1967/02/02          32.30          R
041302         1967/02/03          32.00          R
041302         1967/02/04          31.40          R
041302         1967/02/05          31.10          R
041302         1967/02/06          30.90          R
041302         1967/02/07          30.60          R
041302         1967/02/08          30.30          R
041302         1967/02/09          29.70          R
041302         1967/02/10          29.40          R
041302         1967/02/11          29.20          R
041302         1967/02/12          28.90          R
041302         1967/02/13          28.60          R
041302         1967/02/14          28.30          R
041302         1967/02/15          28.20          R
041302         1967/02/16          27.90          R
041302         1967/02/17          27.80          R
041302         1967/02/18          27.20          R
041302         1967/02/19          26.80          R
041302         1967/02/20          26.60          R
041302         1967/02/21          26.10          R
041302         1967/02/22          25.80          R
041302         1967/02/23          25.50          R
041302         1967/02/24          25.20          R
041302         1967/02/25          24.90          R
041302         1967/02/26          24.80          R
041302         1967/02/27          24.50          R
041302         1967/02/28          24.40          R
041302         1967/03/01          23.80          R
041302         1967/03/02          23.50          R
041302         1967/03/03          23.20          R
041302         1967/03/04          22.90          R
041302         1967/03/05          22.70          R
041302         1967/03/06          22.50          R
041302         1967/03/07          22.40          R
041302         1967/03/08          22.10          R
041302         1967/03/09          21.90          R
041302         1967/03/10          21.70          R
041302         1967/03/11          21.40          R
041302         1967/03/12          21.20          R
041302         1967/03/13          21.10          R
041302         1967/03/14          21.00          R
041302         1967/03/15          21.10          R
041302         1967/03/16          20.80          R
041302         1967/03/17          20.80          R
041302         1967/03/18          20.40          R
041302         1967/03/19          20.40          R
041302         1967/03/20          20.40          R
041302         1967/03/21          20.40          R
041302         1967/03/22          20.30          R
041302         1967/03/23          20.30          R
041302         1967/03/24          20.40          R
041302         1967/03/25          20.40          R
041302         1967/03/26          20.50          R
041302         1967/03/27          20.50          R
041302         1967/03/28          20.70          R
041302         1967/03/29          21.00          R
041302         1967/03/30          21.20          R
041302         1967/03/31          21.70          R
041302         1967/04/01          23.20          R
041302         1967/04/02          25.50          R
041302         1967/04/03          28.30          R
041302         1967/04/04          31.70          R
041302         1967/04/05          36.80          R
041302         1967/04/06          38.20          R
041302         1967/04/07          39.90          R
041302         1967/04/08          41.10          R
041302         1967/04/09          43.00          R
041302         1967/04/10          46.70          R
041302         1967/04/11          53.80          R
041302         1967/04/12          60.90          R
041302         1967/04/13          65.10          R
041302         1967/04/14          69.10          MC
041302         1967/04/15          80.10          MC
041302         1967/04/16          105.0          MC
041302         1967/04/17          139.0          MC
041302         1967/04/18          182.0          MC
041302         1967/04/19          217.0          MC
041302         1967/04/20          219.0          MC
041302         1967/04/21          212.0          MC
041302         1967/04/22          208.0          MC
041302         1967/04/23          238.0          MC
041302         1967/04/24          267.0          MC
041302         1967/04/25          278.0          MC
041302         1967/04/26          262.0          MC
041302         1967/04/27          231.0          MC
041302         1967/04/28          206.0          MC
041302         1967/04/29          194.0          MC
041302         1967/04/30          196.0          MC
041302         1967/05/01          202.0          MC
041302         1967/05/02          212.0          MC
041302         1967/05/03          289.0          MC
041302         1967/05/04          377.0          MC
041302         1967/05/05          413.0          MC
041302         1967/05/06          405.0          MC
041302         1967/05/07          357.0          MC
041302         1967/05/08          314.0          MC
041302         1967/05/09          281.0          MC
041302         1967/05/10          261.0          MC
041302         1967/05/11          244.0          MC
041302         1967/05/12          205.0          MC
041302         1967/05/13          177.0          MC
041302         1967/05/14          156.0          MC
041302         1967/05/15          138.0          MC
041302         1967/05/16          130.0          MC
041302         1967/05/17          121.0          MC
041302         1967/05/18          113.0          MC
041302         1967/05/19          109.0          MC
041302         1967/05/20          114.0          MC
041302         1967/05/21          116.0          MC
041302         1967/05/22          114.0          MC
041302         1967/05/23          114.0          MC
041302         1967/05/24          113.0          MC
041302         1967/05/25          110.0          MC
041302         1967/05/26          106.0          MC
041302         1967/05/27          101.0          MC
041302         1967/05/28          96.80          MC
041302         1967/05/29          98.50          MC
041302         1967/05/30          98.30          MC
041302         1967/05/31          98.80          MC
041302         1967/06/01          92.30          MC
041302         1967/06/02          87.50          MC
041302         1967/06/03          84.40          MC
041302         1967/06/04          81.60          MC
041302         1967/06/05          84.40          MC
041302         1967/06/06          92.00          MC
041302         1967/06/07          92.90          MC
041302         1967/06/08          106.0          MC
041302         1967/06/09          117.0          MC
041302         1967/06/10          127.0          MC
041302         1967/06/11          128.0          MC
041302         1967/06/12          128.0          MC
041302         1967/06/13          136.0          MC
041302         1967/06/14          157.0          MC
041302         1967/06/15          166.0          MC
041302         1967/06/16          170.0          MC
041302         1967/06/17          180.0          MC
041302         1967/06/18          183.0          MC
041302         1967/06/19          184.0          MC
041302         1967/06/20          164.0          MC
041302         1967/06/21          148.0          MC
041302         1967/06/22          158.0          MC
041302         1967/06/23          138.0          MC
041302         1967/06/24          109.0          MC
041302         1967/06/25          102.0          MC
041302         1967/06/26          101.0          MC
041302         1967/06/27          96.30          MC
041302         1967/06/28          94.60          MC
041302         1967/06/29          89.80          MC
041302         1967/06/30          84.10          MC
041302         1967/07/01          92.00          MC
041302         1967/07/02          99.40          MC
041302         1967/07/03          98.30          MC
041302         1967/07/04          97.10          MC
041302         1967/07/05          92.00          MC
041302         1967/07/06          86.40          MC
041302         1967/07/07          81.30          MC
041302         1967/07/08          77.00          MC
041302         1967/07/09          77.00          MC
041302         1967/07/10          75.00          MC
041302         1967/07/11          71.40          MC
041302         1967/07/12          66.50          MC
041302         1967/07/13          64.80          MC
041302         1967/07/14          62.90          MC
041302         1967/07/15          60.60          MC
041302         1967/07/16          59.50          MC
041302         1967/07/17          58.00          MC
041302         1967/07/18          55.20          MC
041302         1967/07/19          53.80          MC
041302         1967/07/20          53.20          MC
041302         1967/07/21          51.50          MC
041302         1967/07/22          49.60          MC
041302         1967/07/23          47.30          MC
041302         1967/07/24          46.20          MC
041302         1967/07/25          45.60          MC
041302         1967/07/26          55.50          MC
041302         1967/07/27          67.10          MC
041302         1967/07/28          70.80          MC
041302         1967/07/29          73.60          MC
041302         1967/07/30          76.20          MC
041302         1967/07/31          72.50          MC
041302         1967/08/01          70.20          MC
041302         1967/08/02          65.70          MC
041302         1967/08/03          64.00          MC
041302         1967/08/04          60.90          MC
041302         1967/08/05          57.80          MC
041302         1967/08/06          53.50          MC
041302         1967/08/07          51.50          MC
041302         1967/08/08          49.30          MC
041302         1967/08/09          46.40          MC
041302         1967/08/10          46.20          MC
041302         1967/08/11          44.70          MC
041302         1967/08/12          44.70          MC
041302         1967/08/13          43.90          MC
041302         1967/08/14          41.60          MC
041302         1967/08/15          40.20          MC
041302         1967/08/16          39.10          MC
041302         1967/08/17          37.40          MC
041302         1967/08/18          41.30          MC
041302         1967/08/19          45.30          MC
041302         1967/08/20          44.20          MC
041302         1967/08/21          41.10          MC
041302         1967/08/22          39.10          MC
041302         1967/08/23          35.70          MC
041302         1967/08/24          34.80          MC
041302         1967/08/25          34.50          MC
041302         1967/08/26          34.30          MC
041302         1967/08/27          34.00          MC
041302         1967/08/28          32.00          MC
041302         1967/08/29          28.90          MC
041302         1967/08/30          25.70          MC
041302         1967/08/31          23.90          MC
041302         1967/09/01          23.70          MC
041302         1967/09/02          23.90          MC
041302         1967/09/03          26.10          MC
041302         1967/09/04          27.90          MC
041302         1967/09/05          24.60          MC
041302         1967/09/06          22.20          MC
041302         1967/09/07          19.60          MC
041302         1967/09/08          18.50          MC
041302         1967/09/09          18.20          MC
041302         1967/09/10          16.80          MC
041302         1967/09/11          16.40          MC
041302         1967/09/12          16.40          MC
041302         1967/09/13          16.80          MC
041302         1967/09/14          18.50          MC
041302         1967/09/15          16.30          MC
041302         1967/09/16          16.20          MC
041302         1967/09/17          16.10          MC
041302         1967/09/18          16.00          MC
041302         1967/09/19          15.90          MC
041302         1967/09/20          15.90          MC
041302         1967/09/21          15.90          MC
041302         1967/09/22          15.70          MC
041302         1967/09/23          15.80          MC
041302         1967/09/24          16.50          MC
041302         1967/09/25          17.70          MC
041302         1967/09/26          18.00          MC
041302         1967/09/27          18.40          MC
041302         1967/09/28          20.20          MC
041302         1967/09/29          36.20          MC
041302         1967/09/30          81.30          MC
041302         1967/10/01          95.40          MC
041302         1967/10/02          90.30          MC
041302         1967/10/03          83.00          MC
041302         1967/10/04          74.20          MC
041302         1967/10/05          72.50          MC
041302         1967/10/06          75.00          MC
041302         1967/10/07          69.90          MC
041302         1967/10/08          62.30          MC
041302         1967/10/09          51.30          MC
041302         1967/10/10          46.40          MC
041302         1967/10/11          45.60          MC
041302         1967/10/12          43.00          MC
041302         1967/10/13          41.90          MC
041302         1967/10/14          42.50          MC
041302         1967/10/15          39.10          MC
041302         1967/10/16          39.10          MC
041302         1967/10/17          43.60          MC
041302         1967/10/18          62.00          MC
041302         1967/10/19          91.70          MC
041302         1967/10/20          116.0          MC
041302         1967/10/21          118.0          MC
041302         1967/10/22          117.0          MC
041302         1967/10/23          117.0          MC
041302         1967/10/24          118.0          MC
041302         1967/10/25          142.0          MC
041302         1967/10/26          185.0          MC
041302         1967/10/27          219.0          MC
041302         1967/10/28          224.0          MC
041302         1967/10/29          214.0          MC
041302         1967/10/30          187.0          MC
041302         1967/10/31          161.0          MC
041302         1967/11/01          147.0          MC
041302         1967/11/02          159.0          MC
041302         1967/11/03          181.0          R
041302         1967/11/04          210.0          R
041302         1967/11/05          239.0          R
041302         1967/11/06          232.0          R
041302         1967/11/07          204.0          R
041302         1967/11/08          176.0          R
041302         1967/11/09          161.0          R
041302         1967/11/10          153.0          R
041302         1967/11/11          144.0          R
041302         1967/11/12          137.0          R
041302         1967/11/13          133.0          R
041302         1967/11/14          132.0          R
041302         1967/11/15          130.0          R
041302         1967/11/16          129.0          R
041302         1967/11/17          125.0          R
041302         1967/11/18          119.0          R
041302         1967/11/19          113.0          R
041302         1967/11/20          108.0          R
041302         1967/11/21          105.0          R
041302         1967/11/22          101.0          R
041302         1967/11/23          97.40          R
041302         1967/11/24          94.30          R
041302         1967/11/25          92.60          R
041302         1967/11/26          90.60          R
041302         1967/11/27          89.20          R
041302         1967/11/28          88.30          R
041302         1967/11/29          86.90          R
041302         1967/11/30          85.50          R
041302         1967/12/01          83.50          R
041302         1967/12/02          80.70          R
041302         1967/12/03          77.90          R
041302         1967/12/04          77.90          R
041302         1967/12/05          79.30          R
041302         1967/12/06          77.90          R
041302         1967/12/07          70.80          R
041302         1967/12/08          63.70          R
041302         1967/12/09          56.60          R
041302         1967/12/10          53.80          R
041302         1967/12/11          56.60          R
041302         1967/12/12          63.70          R
041302         1967/12/13          68.00          R
041302         1967/12/14          65.70          R
041302         1967/12/15          62.30          R
041302         1967/12/16          57.50          R
041302         1967/12/17          53.20          R
041302         1967/12/18          50.10          R
041302         1967/12/19          47.30          R
041302         1967/12/20          46.70          R
041302         1967/12/21          46.70          R
041302         1967/12/22          47.00          R
041302         1967/12/23          46.70          R
041302         1967/12/24          45.90          R
041302         1967/12/25          45.30          R
041302         1967/12/26          44.20          R
041302         1967/12/27          43.60          R
041302         1967/12/28          42.80          R
041302         1967/12/29          41.60          R
041302         1967/12/30          40.20          R
041302         1967/12/31          39.10          R
041302         1968/01/01          37.70          R
041302         1968/01/02          36.20          R
041302         1968/01/03          34.00          R
041302         1968/01/04          32.60          R
041302         1968/01/05          31.10          R
041302         1968/01/06          29.40          R
041302         1968/01/07          28.30          R
041302         1968/01/08          27.50          R
041302         1968/01/09          26.30          R
041302         1968/01/10          25.50          R
041302         1968/01/11          24.60          R
041302         1968/01/12          24.10          R
041302         1968/01/13          22.90          R
041302         1968/01/14          22.40          R
041302         1968/01/15          21.80          R
041302         1968/01/16          21.40          R
041302         1968/01/17          21.30          R
041302         1968/01/18          21.50          R
041302         1968/01/19          21.70          R
041302         1968/01/20          22.20          R
041302         1968/01/21          23.20          R
041302         1968/01/22          24.40          R
041302         1968/01/23          25.20          R
041302         1968/01/24          25.00          R
041302         1968/01/25          23.40          R
041302         1968/01/26          22.20          R
041302         1968/01/27          21.60          R
041302         1968/01/28          21.70          R
041302         1968/01/29          21.80          R
041302         1968/01/30          22.20          R
041302         1968/01/31          22.70          R
041302         1968/02/01          23.80          R
041302         1968/02/02          25.20          R
041302         1968/02/03          27.70          R
041302         1968/02/04          27.70          R
041302         1968/02/05          26.90          R
041302         1968/02/06          25.60          R
041302         1968/02/07          24.90          R
041302         1968/02/08          24.20          R
041302         1968/02/09          23.50          R
041302         1968/02/10          22.70          R
041302         1968/02/11          22.40          R
041302         1968/02/12          22.00          R
041302         1968/02/13          21.50          R
041302         1968/02/14          21.00          R
041302         1968/02/15          20.40          R
041302         1968/02/16          19.90          R
041302         1968/02/17          19.80          R
041302         1968/02/18          19.30          R
041302         1968/02/19          19.10          R
041302         1968/02/20          18.70          R
041302         1968/02/21          18.40          R
041302         1968/02/22          18.20          R
041302         1968/02/23          18.10          R
041302         1968/02/24          17.60          R
041302         1968/02/25          17.60          R
041302         1968/02/26          17.30          R
041302         1968/02/27          17.10          R
041302         1968/02/28          17.00          R
041302         1968/02/29          17.00          R
041302         1968/03/01          16.80          R
041302         1968/03/02          16.50          R
041302         1968/03/03          16.40          R
041302         1968/03/04          16.40          R
041302         1968/03/05          16.30          R
041302         1968/03/06          16.10          R
041302         1968/03/07          15.90          R
041302         1968/03/08          16.40          R
041302         1968/03/09          16.50          R
041302         1968/03/10          16.40          R
041302         1968/03/11          15.90          R
041302         1968/03/12          15.90          R
041302         1968/03/13          15.80          R
041302         1968/03/14          15.70          R
041302         1968/03/15          15.80          R
041302         1968/03/16          15.80          R
041302         1968/03/17          15.90          R
041302         1968/03/18          16.10          R
041302         1968/03/19          16.50          R
041302         1968/03/20          17.20          R
041302         1968/03/21          18.70          R
041302         1968/03/22          20.40          R
041302         1968/03/23          22.10          R
041302         1968/03/24          24.60          R
041302         1968/03/25          26.00          MC
041302         1968/03/26          26.40          MC
041302         1968/03/27          28.60          MC
041302         1968/03/28          32.30          MC
041302         1968/03/29          39.40          MC
041302         1968/03/30          53.20          MC
041302         1968/03/31          65.10          MC
041302         1968/04/01          81.00          MC
041302         1968/04/02          90.90          MC
041302         1968/04/03          99.10          MC
041302         1968/04/04          103.0          MC
041302         1968/04/05          123.0          MC
041302         1968/04/06          145.0          MC
041302         1968/04/07          157.0          MC
041302         1968/04/08          174.0          MC
041302         1968/04/09          187.0          MC
041302         1968/04/10          196.0          MC
041302         1968/04/11          201.0          MC
041302         1968/04/12          195.0          MC
041302         1968/04/13          198.0          MC
041302         1968/04/14          225.0          MC
041302         1968/04/15          247.0          MC
041302         1968/04/16          260.0          MC
041302         1968/04/17          272.0          MC
041302         1968/04/18          275.0          MC
041302         1968/04/19          268.0          MC
041302         1968/04/20          245.0          MC
041302         1968/04/21          205.0          MC
041302         1968/04/22          169.0          MC
041302         1968/04/23          153.0          MC
041302         1968/04/24          144.0          MC
041302         1968/04/25          136.0          MC
041302         1968/04/26          136.0          MC
041302         1968/04/27          132.0          MC
041302         1968/04/28          123.0          MC
041302         1968/04/29          112.0          MC
041302         1968/04/30          106.0          MC
041302         1968/05/01          101.0          MC
041302         1968/05/02          99.40          E
041302         1968/05/03          98.80          E
041302         1968/05/04          96.60          E
041302         1968/05/05          96.60          E
041302         1968/05/06          98.80          E
041302         1968/05/07          99.10          E
041302         1968/05/08          94.90          E
041302         1968/05/09          89.50          E
041302         1968/05/10          85.00          E
041302         1968/05/11          79.30          E
041302         1968/05/12          75.60          E
041302         1968/05/13          72.20          E
041302         1968/05/14          69.40          E
041302         1968/05/15          66.30          E
041302         1968/05/16          63.40          E
041302         1968/05/17          62.60          E
041302         1968/05/18          63.10          E
041302         1968/05/19          66.50          E
041302         1968/05/20          72.20          E
041302         1968/05/21          80.40          E
041302         1968/05/22          73.60          E
041302         1968/05/23          68.00          E
041302         1968/05/24          63.40          E
041302         1968/05/25          62.00          E
041302         1968/05/26          59.50          E
041302         1968/05/27          57.20          E
041302         1968/05/28          56.10          E
041302         1968/05/29          55.80          E
041302         1968/05/30          56.60          E
041302         1968/05/31          60.60          E
041302         1968/06/01          65.40          E
041302         1968/06/02          69.40          E
041302         1968/06/03          71.10          E
041302         1968/06/04          72.20          E
041302         1968/06/05          72.80          E
041302         1968/06/06          71.60          E
041302         1968/06/07          71.40          E
041302         1968/06/08          73.60          E
041302         1968/06/09          75.00          E
041302         1968/06/10          79.30          E
041302         1968/06/11          88.90          E
041302         1968/06/12          101.0          E
041302         1968/06/13          112.0          E
041302         1968/06/14          120.0          E
041302         1968/06/15          124.0          E
041302         1968/06/16          116.0          E
041302         1968/06/17          108.0          E
041302         1968/06/18          101.0          E
041302         1968/06/19          92.00          E
041302         1968/06/20          88.60          E
041302         1968/06/21          86.40          E
041302         1968/06/22          83.50          E
041302         1968/06/23          81.30          E
041302         1968/06/24          79.60          E
041302         1968/06/25          79.30          E
041302         1968/06/26          79.00          E
041302         1968/06/27          77.00          E
041302         1968/06/28          77.00          E
041302         1968/06/29          78.40          E
041302         1968/06/30          80.70          E
041302         1968/07/01          86.60          E
041302         1968/07/02          93.20          E
041302         1968/07/03          93.40          E
041302         1968/07/04          90.60          E
041302         1968/07/05          83.50          E
041302         1968/07/06          77.60          E
041302         1968/07/07          76.50          E
041302         1968/07/08          83.50          E
041302         1968/07/09          96.30          E
041302         1968/07/10          104.0          E
041302         1968/07/11          101.0          E
041302         1968/07/12          90.60          E
041302         1968/07/13          82.10          E
041302         1968/07/14          70.80          E
041302         1968/07/15          64.00          E
041302         1968/07/16          58.00          E
041302         1968/07/17          51.00          E
041302         1968/07/18          43.90          E
041302         1968/07/19          37.90          E
041302         1968/07/20          34.00          E
041302         1968/07/21          31.10          E
041302         1968/07/22          28.90          E
041302         1968/07/23          28.60          E
041302         1968/07/24          27.80          E
041302         1968/07/25          25.50          E
041302         1968/07/26          23.70          E
041302         1968/07/27          22.70          E
