Ministère de l'Environnement et de la Lutte contre les changements climatiques
Données validées jusqu'au 1971-12-15
Station:        052802         Du Loup - à 8,0 km en amont du pont-route à Louiseville                                                                                        
Bassin versant: 1430 km²       Régime: Influencé journellement                           
052802         1967/10/12          9.830          MC
052802         1967/10/13          9.150          MC
052802         1967/10/14          8.580          MC
052802         1967/10/15          8.350          MC
052802         1967/10/16          9.030          MC
052802         1967/10/17          14.10          MC
052802         1967/10/18          27.10          MC
052802         1967/10/19          75.30          MC
052802         1967/10/20          121.0          MC
052802         1967/10/21          114.0          MC
052802         1967/10/22          93.20          MC
052802         1967/10/23          72.50          MC
052802         1967/10/24          59.50          MC
052802         1967/10/25          53.50          MC
052802         1967/10/26          53.80          MC
052802         1967/10/27          53.50          MC
052802         1967/10/28          50.10          MC
052802         1967/10/29          45.60          MC
052802         1967/10/30          44.20          MC
052802         1967/10/31          39.40          MC
052802         1967/11/01          37.90          MC
052802         1967/11/02          38.20          MC
052802         1967/11/03          48.70          MC
052802         1967/11/04          57.50          MC
052802         1967/11/05          55.50          MC
052802         1967/11/06          50.40          MC
052802         1967/11/07          45.60          MC
052802         1967/11/08          43.90          MC
052802         1967/11/09          40.20          MC
052802         1967/11/10          38.20          MC
052802         1967/11/11          36.00          MC
052802         1967/11/12          38.20          MC
052802         1967/11/13          42.20          MC
052802         1967/11/14          42.20          MC
052802         1967/11/15          41.10          MC
052802         1967/11/16          39.90          MC
052802         1967/11/17          34.80          MC
052802         1967/11/18          32.60          MC
052802         1967/11/19          31.10          MC
052802         1967/11/20          28.60          MC
052802         1967/11/21          26.10          MC
052802         1967/11/22          25.70          MC
052802         1967/11/23          25.30          MC
052802         1967/11/24          26.10          MC
052802         1967/11/25          23.40          MC
052802         1967/11/26          21.70          MC
052802         1967/11/27          21.70          MC
052802         1967/11/28          20.00          MC
052802         1967/11/29          18.40          MC
052802         1967/11/30          12.40          MC
052802         1967/12/01          13.80          MC
052802         1967/12/02          14.90          MC
052802         1967/12/03          14.20          MC
052802         1967/12/04          13.80          MC
052802         1967/12/05          13.70          MC
052802         1967/12/06          12.40          MC
052802         1967/12/07          11.80          MC
052802         1967/12/08          11.50          MC
052802         1967/12/09          11.80          MC
052802         1967/12/10          10.90          MC
052802         1967/12/11          10.00          MC
052802         1967/12/12          12.90          MC
052802         1967/12/13          19.30          MC
052802         1967/12/14          17.60          MC
052802         1967/12/15          14.60          MC
052802         1967/12/16          12.10          MC
052802         1967/12/17          11.00          MC
052802         1967/12/18          11.20          MC
052802         1967/12/19          12.80          MC
052802         1967/12/20          13.30          MC
052802         1967/12/21          11.80          MC
052802         1967/12/22          13.50          MC
052802         1967/12/23          13.70          MC
052802         1967/12/24          11.60          MC
052802         1967/12/25          10.20          MC
052802         1967/12/26          11.00          MC
052802         1967/12/27          10.60          R
052802         1967/12/28          10.40          R
052802         1967/12/29          10.20          R
052802         1967/12/30          9.910          R
052802         1967/12/31          9.680          R
052802         1968/01/01          9.400          R
052802         1968/01/02          9.060          R
052802         1968/01/03          8.780          R
052802         1968/01/04          8.500          R
052802         1968/01/05          8.350          R
052802         1968/01/06          8.210          R
052802         1968/01/07          8.070          R
052802         1968/01/08          7.870          R
052802         1968/01/09          7.650          R
052802         1968/01/10          7.420          R
052802         1968/01/11          7.310          R
052802         1968/01/12          7.190          R
052802         1968/01/13          7.140          R
052802         1968/01/14          7.110          R
052802         1968/01/15          7.080          R
052802         1968/01/16          7.080          R
052802         1968/01/17          7.140          R
052802         1968/01/18          7.650          R
052802         1968/01/19          8.640          R
052802         1968/01/20          9.340          R
052802         1968/01/21          9.340          R
052802         1968/01/22          9.120          R
052802         1968/01/23          8.780          R
052802         1968/01/24          8.500          R
052802         1968/01/25          8.210          R
052802         1968/01/26          7.930          R
052802         1968/01/27          7.790          R
052802         1968/01/28          7.590          R
052802         1968/01/29          7.480          R
052802         1968/01/30          7.420          R
052802         1968/01/31          7.500          R
052802         1968/02/01          7.650          R
052802         1968/02/02          8.070          R
052802         1968/02/03          9.340          R
052802         1968/02/04          11.60          R
052802         1968/02/05          11.90          R
052802         1968/02/06          11.30          R
052802         1968/02/07          11.00          R
052802         1968/02/08          10.80          R
052802         1968/02/09          10.50          R
052802         1968/02/10          10.20          R
052802         1968/02/11          9.970          R
052802         1968/02/12          9.770          R
052802         1968/02/13          9.370          R
052802         1968/02/14          9.200          R
052802         1968/02/15          9.000          R
052802         1968/02/16          8.810          R
052802         1968/02/17          8.640          R
052802         1968/02/18          8.440          R
052802         1968/02/19          8.300          R
052802         1968/02/20          8.210          R
052802         1968/02/21          8.070          R
052802         1968/02/22          7.870          R
052802         1968/02/23          7.700          R
052802         1968/02/24          7.560          R
052802         1968/02/25          7.360          R
052802         1968/02/26          7.280          R
052802         1968/02/27          7.140          R
052802         1968/02/28          7.080          R
052802         1968/02/29          7.080          R
052802         1968/03/01          7.080          R
052802         1968/03/02          7.080          R
052802         1968/03/03          6.990          R
052802         1968/03/04          6.880          R
052802         1968/03/05          6.800          R
052802         1968/03/06          6.740          R
052802         1968/03/07          6.650          R
052802         1968/03/08          6.570          R
052802         1968/03/09          6.510          R
052802         1968/03/10          6.460          R
052802         1968/03/11          6.430          R
052802         1968/03/12          6.460          R
052802         1968/03/13          6.510          R
052802         1968/03/14          6.540          R
052802         1968/03/15          6.650          R
052802         1968/03/16          6.800          R
052802         1968/03/17          7.080          R
052802         1968/03/18          7.790          R
052802         1968/03/19          10.20          R
052802         1968/03/20          16.10          MC
052802         1968/03/21          18.20          MC
052802         1968/03/22          16.30          MC
052802         1968/03/23          22.20          MC
052802         1968/03/24          33.10          MC
052802         1968/03/25          31.10          MC
052802         1968/03/26          29.70          MC
052802         1968/03/27          30.60          MC
052802         1968/03/28          35.10          MC
052802         1968/03/29          44.50          MC
052802         1968/03/30          55.50          MC
052802         1968/03/31          57.50          MC
052802         1968/04/01          65.10          MC
052802         1968/04/02          60.00          MC
052802         1968/04/03          56.10          MC
052802         1968/04/04          54.70          MC
052802         1968/04/05          52.10          MC
052802         1968/04/06          53.20          MC
052802         1968/04/07          54.70          MC
052802         1968/04/08          58.00          MC
052802         1968/04/09          60.30          MC
052802         1968/04/10          68.00          MC
052802         1968/04/11          67.10          MC
052802         1968/04/12          67.10          MC
052802         1968/04/13          75.00          MC
052802         1968/04/14          92.60          MC
052802         1968/04/15          110.0          MC
052802         1968/04/16          116.0          MC
052802         1968/04/17          113.0          MC
052802         1968/04/18          111.0          MC
052802         1968/04/19          102.0          MC
052802         1968/04/20          94.90          MC
052802         1968/04/21          87.50          MC
052802         1968/04/22          82.10          MC
052802         1968/04/23          75.90          MC
052802         1968/04/24          72.80          MC
052802         1968/04/25          116.0          MC
052802         1968/04/26          119.0          MC
052802         1968/04/27          104.0          MC
052802         1968/04/28          86.90          MC
052802         1968/04/29          75.90          MC
052802         1968/04/30          67.70          MC
052802         1968/05/01          61.20          MC
052802         1968/05/02          54.70          MC
052802         1968/05/03          49.60          MC
052802         1968/05/04          47.90          MC
052802         1968/05/05          41.60          MC
052802         1968/05/06          36.20          MC
052802         1968/05/07          32.80          MC
052802         1968/05/08          29.70          MC
052802         1968/05/09          28.30          MC
052802         1968/05/10          28.90          MC
052802         1968/05/11          27.70          MC
052802         1968/05/12          25.90          MC
052802         1968/05/13          25.00          MC
052802         1968/05/14          22.50          MC
052802         1968/05/15          21.30          MC
052802         1968/05/16          20.00          MC
052802         1968/05/17          20.90          MC
052802         1968/05/18          24.70          MC
052802         1968/05/19          26.40          MC
052802         1968/05/20          27.60          MC
052802         1968/05/21          29.40          MC
052802         1968/05/22          31.10          MC
052802         1968/05/23          30.00          MC
052802         1968/05/24          28.10          MC
052802         1968/05/25          26.40          MC
052802         1968/05/26          24.40          MC
052802         1968/05/27          23.60          MC
052802         1968/05/28          21.20          MC
052802         1968/05/29          20.80          MC
052802         1968/05/30          20.50          MC
052802         1968/05/31          18.60          MC
052802         1968/06/01          18.00          MC
052802         1968/06/02          16.80          MC
052802         1968/06/03          16.40          MC
052802         1968/06/04          17.20          MC
052802         1968/06/05          16.40          MC
052802         1968/06/06          15.90          MC
052802         1968/06/07          15.80          MC
052802         1968/06/08          15.90          MC
052802         1968/06/09          14.90          MC
052802         1968/06/10          14.80          MC
052802         1968/06/11          14.50          MC
052802         1968/06/12          14.10          MC
052802         1968/06/13          14.00          MC
052802         1968/06/14          13.90          MC
052802         1968/06/15          13.20          MC
052802         1968/06/16          12.60          MC
052802         1968/06/17          12.30          MC
052802         1968/06/18          11.60          MC
052802         1968/06/19          11.20          MC
052802         1968/06/20          11.30          MC
052802         1968/06/21          11.40          MC
052802         1968/06/22          11.40          MC
052802         1968/06/23          12.30          MC
052802         1968/06/24          12.20          MC
052802         1968/06/25          11.60          MC
052802         1968/06/26          10.90          MC
052802         1968/06/27          10.30          MC
052802         1968/06/28          10.30          MC
052802         1968/06/29          12.20          MC
052802         1968/06/30          12.90          MC
052802         1968/07/01          14.00          MC
052802         1968/07/02          15.60          MC
052802         1968/07/03          14.10          MC
052802         1968/07/04          11.90          MC
052802         1968/07/05          10.80          MC
052802         1968/07/06          11.00          MC
052802         1968/07/07          13.50          MC
052802         1968/07/08          14.30          MC
052802         1968/07/09          14.20          MC
052802         1968/07/10          13.80          MC
052802         1968/07/11          13.90          MC
052802         1968/07/12          13.50          MC
052802         1968/07/13          12.40          MC
052802         1968/07/14          11.70          MC
052802         1968/07/15          11.10          MC
052802         1968/07/16          10.80          MC
052802         1968/07/17          10.30          MC
052802         1968/07/18          10.20          MC
052802         1968/07/19          9.460          MC
052802         1968/07/20          9.200          MC
052802         1968/07/21          9.030          MC
052802         1968/07/22          8.690          MC
052802         1968/07/23          8.500          MC
052802         1968/07/24          8.210          MC
052802         1968/07/25          7.930          MC
052802         1968/07/26          7.760          MC
052802         1968/07/27          7.530          MC
052802         1968/07/28          7.330          MC
052802         1968/07/29          7.160          MC
052802         1968/07/30          7.050          MC
052802         1968/07/31          5.520          MC
052802         1968/08/01          6.570          MC
052802         1968/08/02          6.480          MC
052802         1968/08/03          6.230          MC
052802         1968/08/04          6.370          MC
052802         1968/08/05          6.430          MC
052802         1968/08/06          6.200          MC
052802         1968/08/07          6.200          MC
052802         1968/08/08          6.170          MC
052802         1968/08/09          6.140          MC
052802         1968/08/10          6.060          MC
052802         1968/08/11          5.950          MC
052802         1968/08/12          5.750          MC
052802         1968/08/13          5.660          MC
052802         1968/08/14          5.690          MC
052802         1968/08/15          5.640          MC
052802         1968/08/16          5.640          MC
052802         1968/08/17          5.520          MC
052802         1968/08/18          5.270          MC
052802         1968/08/19          5.380          MC
052802         1968/08/20          5.410          MC
052802         1968/08/21          5.550          MC
052802         1968/08/22          5.580          MC
052802         1968/08/23          5.520          MC
052802         1968/08/24          5.300          MC
052802         1968/08/25          5.180          MC
052802         1968/08/26          5.100          MC
052802         1968/08/27          5.040          MC
052802         1968/08/28          5.040          MC
052802         1968/08/29          4.840          MC
052802         1968/08/30          4.840          MC
052802         1968/08/31          4.870          MC
052802         1968/09/01          5.010          MC
052802         1968/09/02          5.010          MC
052802         1968/09/03          5.070          MC
052802         1968/09/04          5.380          MC
052802         1968/09/05          5.410          MC
052802         1968/09/06          5.300          MC
052802         1968/09/07          5.440          MC
052802         1968/09/08          5.410          MC
052802         1968/09/09          5.130          MC
052802         1968/09/10          6.230          MC
052802         1968/09/11          5.490          MC
052802         1968/09/12          5.300          MC
052802         1968/09/13          5.270          MC
052802         1968/09/14          5.100          E
052802         1968/09/15          4.870          E
052802         1968/09/16          4.640          E
052802         1968/09/17          4.420          E
052802         1968/09/18          4.300          MC
052802         1968/09/19          4.470          MC
052802         1968/09/20          4.280          MC
052802         1968/09/21          4.050          MC
052802         1968/09/22          4.020          MC
052802         1968/09/23          4.020          MC
052802         1968/09/24          4.110          MC
052802         1968/09/25          5.610          MC
052802         1968/09/26          5.150          MC
052802         1968/09/27          4.760          MC
052802         1968/09/28          4.280          MC
052802         1968/09/29          4.220          MC
052802         1968/09/30          4.300          MC
052802         1968/10/01          4.110          E
052802         1968/10/02          3.910          E
052802         1968/10/03          4.330          E
052802         1968/10/04          4.760          MC
052802         1968/10/05          5.380          MC
052802         1968/10/06          5.660          MC
052802         1968/10/07          6.170          MC
052802         1968/10/08          6.260          MC
052802         1968/10/09          6.290          MC
052802         1968/10/10          6.540          MC
052802         1968/10/11          7.190          MC
052802         1968/10/12          7.480          MC
052802         1968/10/13          7.480          MC
052802         1968/10/14          6.680          MC
052802         1968/10/15          5.640          MC
052802         1968/10/16          5.150          MC
052802         1968/10/17          4.900          MC
052802         1968/10/18          4.470          MC
052802         1968/10/19          4.280          MC
052802         1968/10/20          4.960          MC
052802         1968/10/21          5.440          MC
052802         1968/10/22          5.580          MC
052802         1968/10/23          5.660          MC
052802         1968/10/24          5.750          MC
052802         1968/10/25          6.400          MC
052802         1968/10/26          7.390          MC
052802         1968/10/27          8.160          MC
052802         1968/10/28          7.560          MC
052802         1968/10/29          7.590          MC
052802         1968/10/30          7.160          MC
052802         1968/10/31          6.680          MC
052802         1968/11/01          6.310          MC
052802         1968/11/02          6.120          MC
052802         1968/11/03          6.030          MC
052802         1968/11/04          5.830          MC
052802         1968/11/05          5.720          MC
052802         1968/11/06          5.580          MC
052802         1968/11/07          5.580          MC
052802         1968/11/08          5.550          MC
052802         1968/11/09          5.800          MC
052802         1968/11/10          5.950          MC
052802         1968/11/11          5.860          MC
052802         1968/11/12          5.920          MC
052802         1968/11/13          6.030          MC
052802         1968/11/14          6.230          MC
052802         1968/11/15          6.370          MC
052802         1968/11/16          6.340          MC
052802         1968/11/17          6.400          MC
052802         1968/11/18          5.950          MC
052802         1968/11/19          6.430          MC
052802         1968/11/20          6.600          MC
052802         1968/11/21          6.510          MC
052802         1968/11/22          6.630          MC
052802         1968/11/23          6.480          MC
052802         1968/11/24          6.570          MC
052802         1968/11/25          6.820          MC
052802         1968/11/26          6.740          MC
052802         1968/11/27          6.600          MC
052802         1968/11/28          6.260          MC
052802         1968/11/29          6.140          R
052802         1968/11/30          6.030          R
052802         1968/12/01          6.370          R
052802         1968/12/02          6.800          R
052802         1968/12/03          6.970          R
052802         1968/12/04          6.910          R
052802         1968/12/05          6.990          R
052802         1968/12/06          7.140          R
052802         1968/12/07          6.740          R
052802         1968/12/08          6.630          R
052802         1968/12/09          6.650          R
052802         1968/12/10          7.220          R
052802         1968/12/11          9.320          R
052802         1968/12/12          11.30          R
052802         1968/12/13          10.80          R
052802         1968/12/14          8.750          R
052802         1968/12/15          7.450          R
052802         1968/12/16          7.080          R
052802         1968/12/17          6.970          R
052802         1968/12/18          6.800          R
052802         1968/12/19          6.740          R
052802         1968/12/20          6.800          R
052802         1968/12/21          7.220          R
052802         1968/12/22          7.930          R
052802         1968/12/23          8.920          R
052802         1968/12/24          9.170          R
052802         1968/12/25          8.780          R
052802         1968/12/26          8.550          R
052802         1968/12/27          8.380          R
052802         1968/12/28          8.210          R
052802         1968/12/29          8.040          R
052802         1968/12/30          7.870          R
052802         1968/12/31          7.790          R
052802         1969/01/01          7.650          R
052802         1969/01/02          7.590          R
052802         1969/01/03          7.560          R
052802         1969/01/04          7.420          R
052802         1969/01/05          7.310          R
052802         1969/01/06          7.310          R
052802         1969/01/07          7.280          R
052802         1969/01/08          7.140          R
052802         1969/01/09          7.050          R
052802         1969/01/10          7.020          R
052802         1969/01/11          7.020          R
052802         1969/01/12          7.020          R
052802         1969/01/13          7.080          R
052802         1969/01/14          7.360          R
052802         1969/01/15          7.420          R
052802         1969/01/16          7.310          R
052802         1969/01/17          7.160          R
052802         1969/01/18          7.080          R
052802         1969/01/19          7.080          R
052802         1969/01/20          7.080          R
052802         1969/01/21          7.050          R
052802         1969/01/22          6.990          R
052802         1969/01/23          6.940          R
052802         1969/01/24          7.080          R
052802         1969/01/25          9.630          R
052802         1969/01/26          10.30          R
052802         1969/01/27          9.490          R
052802         1969/01/28          9.910          R
052802         1969/01/29          12.20          R
052802         1969/01/30          14.60          R
052802         1969/01/31          14.70          R
052802         1969/02/01          14.20          R
052802         1969/02/02          13.30          R
052802         1969/02/03          12.50          R
052802         1969/02/04          11.60          R
052802         1969/02/05          11.00          R
052802         1969/02/06          10.50          R
052802         1969/02/07          9.830          R
052802         1969/02/08          9.340          R
052802         1969/02/09          8.780          R
052802         1969/02/10          8.350          R
052802         1969/02/11          7.930          R
052802         1969/02/12          7.650          R
052802         1969/02/13          7.360          R
052802         1969/02/14          7.020          R
052802         1969/02/15          6.800          R
052802         1969/02/16          6.570          R
052802         1969/02/17          6.480          R
052802         1969/02/18          6.430          R
052802         1969/02/19          6.430          R
052802         1969/02/20          6.310          R
052802         1969/02/21          6.170          R
052802         1969/02/22          6.030          R
052802         1969/02/23          5.920          R
052802         1969/02/24          5.800          R
052802         1969/02/25          5.750          R
052802         1969/02/26          5.750          R
052802         1969/02/27          5.690          R
052802         1969/02/28          5.660          R
052802         1969/03/01          5.550          R
052802         1969/03/02          5.520          R
052802         1969/03/03          5.520          R
052802         1969/03/04          5.520          R
052802         1969/03/05          5.490          R
052802         1969/03/06          5.490          R
052802         1969/03/07          5.380          R
052802         1969/03/08          5.320          R
052802         1969/03/09          5.320          R
052802         1969/03/10          5.320          R
052802         1969/03/11          5.350          R
052802         1969/03/12          5.410          R
052802         1969/03/13          5.440          R
052802         1969/03/14          5.470          R
052802         1969/03/15          5.470          R
052802         1969/03/16          5.490          R
052802         1969/03/17          5.550          R
052802         1969/03/18          5.610          R
052802         1969/03/19          8.580          R
052802         1969/03/20          9.000          R
052802         1969/03/21          6.910          MC
052802         1969/03/22          7.790          MC
052802         1969/03/23          8.470          MC
052802         1969/03/24          8.890          MC
052802         1969/03/25          9.970          MC
052802         1969/03/26          11.50          MC
052802         1969/03/27          12.20          MC
052802         1969/03/28          11.40          MC
052802         1969/03/29          11.10          MC
052802         1969/03/30          10.70          MC
052802         1969/03/31          10.10          MC
052802         1969/04/01          9.320          MC
052802         1969/04/02          9.200          MC
052802         1969/04/03          8.750          MC
052802         1969/04/04          8.610          MC
052802         1969/04/05          9.170          MC
052802         1969/04/06          10.20          MC
052802         1969/04/07          11.40          MC
052802         1969/04/08          14.70          MC
052802         1969/04/09          17.00          MC
052802         1969/04/10          20.50          MC
052802         1969/04/11          31.10          MC
052802         1969/04/12          35.40          MC
052802         1969/04/13          37.70          MC
052802         1969/04/14          47.00          MC
052802         1969/04/15          66.50          MC
052802         1969/04/16          78.40          MC
052802         1969/04/17          98.00          MC
052802         1969/04/18          119.0          MC
052802         1969/04/19          112.0          MC
052802         1969/04/20          106.0          MC
052802         1969/04/21          101.0          MC
052802         1969/04/22          89.80          MC
052802         1969/04/23          89.80          MC
052802         1969/04/24          101.0          MC
052802         1969/04/25          101.0          MC
052802         1969/04/26          95.10          MC
052802         1969/04/27          87.80          MC
052802         1969/04/28          86.90          MC
052802         1969/04/29          99.10          MC
052802         1969/04/30          96.30          MC
052802         1969/05/01          93.70          MC
052802         1969/05/02          95.40          MC
052802         1969/05/03          108.0          MC
052802         1969/05/04          128.0          MC
052802         1969/05/05          137.0          MC
052802         1969/05/06          135.0          MC
052802         1969/05/07          128.0          MC
052802         1969/05/08          123.0          MC
052802         1969/05/09          142.0          MC
052802         1969/05/10          173.0          MC
052802         1969/05/11          181.0          MC
052802         1969/05/12          180.0          MC
052802         1969/05/13          167.0          MC
052802         1969/05/14          148.0          MC
052802         1969/05/15          128.0          MC
052802         1969/05/16          110.0          MC
052802         1969/05/17          96.30          MC
052802         1969/05/18          91.20          MC
052802         1969/05/19          112.0          MC
052802         1969/05/20          118.0          MC
052802         1969/05/21          108.0          MC
052802         1969/05/22          91.70          MC
052802         1969/05/23          79.30          MC
052802         1969/05/24          69.10          MC
052802         1969/05/25          61.40          MC
052802         1969/05/26          54.70          MC
052802         1969/05/27          48.70          MC
052802         1969/05/28          42.50          MC
052802         1969/05/29          37.70          MC
052802         1969/05/30          34.00          MC
052802         1969/05/31          30.90          MC
052802         1969/06/01          28.90          MC
052802         1969/06/02          26.90          MC
052802         1969/06/03          30.60          MC
052802         1969/06/04          30.00          MC
052802         1969/06/05          26.20          MC
052802         1969/06/06          25.10          MC
052802         1969/06/07          25.80          MC
052802         1969/06/08          24.20          MC
052802         1969/06/09          22.10          MC
052802         1969/06/10          20.40          MC
052802         1969/06/11          18.50          MC
052802         1969/06/12          16.50          MC
052802         1969/06/13          17.70          MC
052802         1969/06/14          17.60          MC
052802         1969/06/15          16.40          MC
052802         1969/06/16          16.30          MC
052802         1969/06/17          16.60          MC
052802         1969/06/18          15.70          MC
052802         1969/06/19          13.80          MC
052802         1969/06/20          13.40          MC
052802         1969/06/21          12.60          MC
052802         1969/06/22          12.10          MC
052802         1969/06/23          11.20          MC
052802         1969/06/24          11.10          MC
052802         1969/06/25          12.30          MC
052802         1969/06/26          12.50          MC
052802         1969/06/27          11.80          MC
052802         1969/06/28          11.00          MC
052802         1969/06/29          10.30          MC
052802         1969/06/30          10.10          MC
052802         1969/07/01          10.40          MC
052802         1969/07/02          9.290          MC
052802         1969/07/03          8.160          MC
052802         1969/07/04          7.960          MC
052802         1969/07/05          7.960          MC
052802         1969/07/06          7.990          MC
052802         1969/07/07          7.960          MC
052802         1969/07/08          7.590          MC
052802         1969/07/09          7.280          MC
052802         1969/07/10          7.050          MC
052802         1969/07/11          6.970          MC
052802         1969/07/12          7.360          MC
052802         1969/07/13          7.730          MC
052802         1969/07/14          7.990          MC
052802         1969/07/15          7.790          MC
052802         1969/07/16          7.420          MC
052802         1969/07/17          7.050          MC
052802         1969/07/18          6.230          MC
052802         1969/07/19          5.970          MC
052802         1969/07/20          5.720          MC
052802         1969/07/21          6.030          MC
052802         1969/07/22          6.600          MC
052802         1969/07/23          5.950          E
052802         1969/07/24          5.270          MC
052802         1969/07/25          5.550          MC
052802         1969/07/26          5.830          MC
052802         1969/07/27          6.570          MC
052802         1969/07/28          9.060          MC
052802         1969/07/29          13.50          MC
052802         1969/07/30          13.30          MC
052802         1969/07/31          11.40          MC
052802         1969/08/01          10.90          E
052802         1969/08/02          10.20          E
052802         1969/08/03          9.490          E
052802         1969/08/04          9.060          E
052802         1969/08/05          8.500          E
052802         1969/08/06          8.470          E
052802         1969/08/07          8.780          E
052802         1969/08/08          9.630          E
052802         1969/08/09          9.770          E
052802         1969/08/10          9.340          E
052802         1969/08/11          8.780          E
052802         1969/08/12          8.350          E
052802         1969/08/13          8.330          E
052802         1969/08/14          8.240          E
052802         1969/08/15          7.930          E
052802         1969/08/16          7.500          E
052802         1969/08/17          6.940          E
052802         1969/08/18          6.510          E
052802         1969/08/19          6.090          MC
052802         1969/08/20          6.030          MC
052802         1969/08/21          5.380          MC
052802         1969/08/22          5.010          MC
052802         1969/08/23          4.870          MC
052802         1969/08/24          4.700          MC
052802         1969/08/25          4.760          MC
052802         1969/08/26          5.100          MC
052802         1969/08/27          5.100          MC
052802         1969/08/28          4.930          MC
052802         1969/08/29          4.730          MC
052802         1969/08/30          4.420          MC
052802         1969/08/31          4.160          MC
052802         1969/09/01          4.360          MC
052802         1969/09/02          4.020          MC
052802         1969/09/03          3.710          MC
052802         1969/09/04          3.510          MC
052802         1969/09/05          3.310          MC
052802         1969/09/06          3.620          MC
052802         1969/09/07          4.450          MC
052802         1969/09/08          5.470          MC
052802         1969/09/09          6.800          MC
052802         1969/09/10          6.230          MC
052802         1969/09/11          5.800          MC
052802         1969/09/12          5.780          MC
052802         1969/09/13          5.660          MC
052802         1969/09/14          5.490          MC
052802         1969/09/15          5.240          MC
052802         1969/09/16          5.150          MC
052802         1969/09/17          5.350          MC
052802         1969/09/18          5.270          MC
052802         1969/09/19          5.180          MC
052802         1969/09/20          5.010          MC
052802         1969/09/21          4.870          MC
052802         1969/09/22          4.840          MC
052802         1969/09/23          4.640          MC
052802         1969/09/24          4.360          MC
052802         1969/09/25          4.470          MC
052802         1969/09/26          4.670          MC
052802         1969/09/27          4.700          MC
052802         1969/09/28          4.900          MC
052802         1969/09/29          4.900          MC
052802         1969/09/30          4.810          MC
052802         1969/10/01          4.700          MC
052802         1969/10/02          4.530          MC
052802         1969/10/03          4.330          MC
052802         1969/10/04          4.360          MC
052802         1969/10/05          4.330          MC
052802         1969/10/06          4.360          MC
052802         1969/10/07          4.870          MC
052802         1969/10/08          4.330          MC
052802         1969/10/09          4.190          MC
052802         1969/10/10          4.220          MC
052802         1969/10/11          4.080          MC
052802         1969/10/12          3.960          MC
052802         1969/10/13          3.790          MC
052802         1969/10/14          4.020          MC
052802         1969/10/15          3.940          MC
052802         1969/10/16          3.910          MC
052802         1969/10/17          4.130          MC
052802         1969/10/18          4.190          MC
052802         1969/10/19          4.330          MC
052802         1969/10/20          4.560          MC
052802         1969/10/21          5.440          MC
052802         1969/10/22          5.580          MC
052802         1969/10/23          5.440          MC
052802         1969/10/24          5.270          MC
052802         1969/10/25          5.240          MC
052802         1969/10/26          6.120          MC
052802         1969/10/27          5.660          MC
052802         1969/10/28          5.690          MC
052802         1969/10/29          5.660          MC
052802         1969/10/30          5.520          MC
052802         1969/10/31          5.380          MC
052802         1969/11/01          5.350          MC
052802         1969/11/02          5.350          MC
052802         1969/11/03          7.390          MC
052802         1969/11/04          10.40          MC
052802         1969/11/05          12.30          MC
052802         1969/11/06          18.70          MC
052802         1969/11/07          16.90          MC
052802         1969/11/08          15.30          MC
052802         1969/11/09          13.30          MC
052802         1969/11/10          12.60          MC
052802         1969/11/11          11.30          MC
052802         1969/11/12          13.90          MC
052802         1969/11/13          16.30          MC
052802         1969/11/14          16.30          MC
052802         1969/11/15          19.30          MC
052802         1969/11/16          17.70          MC
052802         1969/11/17          15.30          MC
052802         1969/11/18          13.80          MC
052802         1969/11/19          13.50          MC
052802         1969/11/20          23.90          MC
052802         1969/11/21          27.80          MC
052802         1969/11/22          23.40          MC
052802         1969/11/23          21.20          MC
052802         1969/11/24          18.80          MC
052802         1969/11/25          14.80          MC
052802         1969/11/26          15.50          MC
052802         1969/11/27          14.20          MC
052802         1969/11/28          10.70          MC
052802         1969/11/29          12.00          MC
052802         1969/11/30          13.10          MC
052802         1969/12/01          11.20          MC
052802         1969/12/02          9.850          MC
052802         1969/12/03          9.660          MC
052802         1969/12/04          9.230          MC
052802         1969/12/05          8.750          MC
052802         1969/12/06          8.580          MC
052802         1969/12/07          8.130          MC
052802         1969/12/08          8.040          MC
052802         1969/12/09          8.410          MC
052802         1969/12/10          8.640          MC
052802         1969/12/11          29.20          MC
052802         1969/12/12          46.70          MC
052802         1969/12/13          42.50          MC
052802         1969/12/14          32.60          MC
052802         1969/12/15          26.70          MC
052802         1969/12/16          23.20          MC
052802         1969/12/17          20.30          MC
052802         1969/12/18          17.40          MC
052802         1969/12/19          16.30          MC
052802         1969/12/20          15.80          MC
052802         1969/12/21          13.70          MC
052802         1969/12/22          13.10          MC
052802         1969/12/23          12.30          MC
052802         1969/12/24          11.90          MC
052802         1969/12/25          11.50          R
052802         1969/12/26          11.20          R
052802         1969/12/27          10.90          R
052802         1969/12/28          11.00          R
052802         1969/12/29          13.60          R
052802         1969/12/30          13.00          R
052802         1969/12/31          12.50          R
052802         1970/01/01          11.90          R
052802         1970/01/02          11.60          R
052802         1970/01/03          11.20          R
052802         1970/01/04          11.00          R
052802         1970/01/05          10.60          R
052802         1970/01/06          10.40          R
052802         1970/01/07          10.10          R
052802         1970/01/08          9.770          R
052802         1970/01/09          9.490          R
052802         1970/01/10          9.290          R
052802         1970/01/11          8.920          R
052802         1970/01/12          8.690          R
052802         1970/01/13          8.440          R
052802         1970/01/14          8.210          R
052802         1970/01/15          8.010          R
052802         1970/01/16          7.840          R
052802         1970/01/17          7.650          R
052802         1970/01/18          7.480          R
052802         1970/01/19          7.250          R
