Ministère de l'Environnement et de la Lutte contre les changements climatiques
Données validées jusqu'au 1986-08-28
Station:        052232         Abercromby - à 1,9 km de l'Achigan                                                                                                             
Bassin versant: 58.5 km²       Régime: Naturel                                           
052232         1978/07/21          0.050          MC
052232         1978/07/22          0.060          MC
052232         1978/07/23          0.060          MC
052232         1978/07/24          0.050          MC
052232         1978/07/25          0.040          MC
052232         1978/07/26          0.050          MC
052232         1978/07/27          0.070          MC
052232         1978/07/28          0.040          MC
052232         1978/07/29          0.050          MC
052232         1978/07/30          0.060          MC
052232         1978/07/31          0.050          MC
052232         1978/08/01          0.020          MC
052232         1978/08/02          0.040          MC
052232         1978/08/03          0.030          MC
052232         1978/08/04          0.030          MC
052232         1978/08/05          0.020          MC
052232         1978/08/06          0.020          MC
052232         1978/08/07          0.020          MC
052232         1978/08/08          0.020          MC
052232         1978/08/09          0.030          MC
052232         1978/08/10          0.050          MC
052232         1978/08/11          0.040          MC
052232         1978/08/12          0.020          MC
052232         1978/08/13          0.020          MC
052232         1978/08/14          0.030          MC
052232         1978/08/15          0.010          MC
052232         1978/08/16          0.010          MC
052232         1978/08/17          0.010          MC
052232         1978/08/18          0.020          MC
052232         1978/08/19          0.010          MC
052232         1978/08/20          0.030          MC
052232         1978/08/21          0.050          MC
052232         1978/08/22          0.030          MC
052232         1978/08/23          0.020          MC
052232         1978/08/24          0.020          MC
052232         1978/08/25          0.020          MC
052232         1978/08/26          0.020          MC
052232         1978/08/27          0.020          MC
052232         1978/08/28          0.300          MC
052232         1978/08/29          0.300          MC
052232         1978/08/30          0.080          MC
052232         1978/08/31          0.060          MC
052232         1978/09/01          0.060          MC
052232         1978/09/02          0.050          MC
052232         1978/09/03          0.040          MC
052232         1978/09/04          0.060          MC
052232         1978/09/05          0.050          MC
052232         1978/09/06          0.050          MC
052232         1978/09/07          0.110          MC
052232         1978/09/08          0.210          MC
052232         1978/09/09          0.190          MC
052232         1978/09/10          0.050          MC
052232         1978/09/11          0.060          MC
052232         1978/09/12          0.100          MC
052232         1978/09/13          0.100          MC
052232         1978/09/14          0.090          MC
052232         1978/09/15          0.040          MC
052232         1978/09/16          0.040          MC
052232         1978/09/17          0.040          MC
052232         1978/09/18          0.060          MC
052232         1978/09/19          0.070          J
052232         1978/09/20          0.060          MC
052232         1978/09/21          0.150          MC
052232         1978/09/22          0.050          MC
052232         1978/09/23          0.030          MC
052232         1978/09/24          0.030          MC
052232         1978/09/25          0.040          MC
052232         1978/09/26          0.030          MC
052232         1978/09/27          0.020          MC
052232         1978/09/28          0.020          MC
052232         1978/09/29          0.090          MC
052232         1978/09/30          0.030          MC
052232         1978/10/01          0.091          MC
052232         1978/10/02          0.108          MC
052232         1978/10/03          0.116          MC
052232         1978/10/04          0.101          MC
052232         1978/10/05          0.113          MC
052232         1978/10/06          0.174          MC
052232         1978/10/07          0.269          MC
052232         1978/10/08          0.226          MC
052232         1978/10/09          0.201          MC
052232         1978/10/10          0.179          MC
052232         1978/10/11          0.148          MC
052232         1978/10/12          0.115          MC
052232         1978/10/13          0.122          MC
052232         1978/10/14          0.174          MC
052232         1978/10/15          0.267          MC
052232         1978/10/16          0.220          MC
052232         1978/10/17          0.285          MC
052232         1978/10/18          
052232         1978/10/19          
052232         1978/10/20          
052232         1978/10/21          
052232         1978/10/22          
052232         1978/10/23          
052232         1978/10/24          0.270          MC
052232         1978/10/25          0.266          MC
052232         1978/10/26          0.299          MC
052232         1978/10/27          0.354          MC
052232         1978/10/28          0.358          MC
052232         1978/10/29          0.322          MC
052232         1978/10/30          0.249          MC
052232         1978/10/31          0.241          MC
052232         1978/11/01          0.305          MC
052232         1978/11/02          0.228          MC
052232         1978/11/03          0.195          MC
052232         1978/11/04          0.198          MC
052232         1978/11/05          0.205          MC
052232         1978/11/06          0.189          MC
052232         1978/11/07          0.183          MC
052232         1978/11/08          
052232         1978/11/09          
052232         1978/11/10          
052232         1978/11/11          
052232         1978/11/12          
052232         1978/11/13          
052232         1978/11/14          
052232         1978/11/15          
052232         1978/11/16          
052232         1978/11/17          
052232         1978/11/18          
052232         1978/11/19          
052232         1978/11/20          
052232         1978/11/21          
052232         1978/11/22          
052232         1978/11/23          
052232         1978/11/24          
052232         1978/11/25          
052232         1978/11/26          
052232         1978/11/27          
052232         1978/11/28          
052232         1978/11/29          
052232         1978/11/30          
052232         1978/12/01          
052232         1978/12/02          
052232         1978/12/03          
052232         1978/12/04          
052232         1978/12/05          
052232         1978/12/06          
052232         1978/12/07          
052232         1978/12/08          
052232         1978/12/09          
052232         1978/12/10          
052232         1978/12/11          
052232         1978/12/12          
052232         1978/12/13          
052232         1978/12/14          
052232         1978/12/15          
052232         1978/12/16          
052232         1978/12/17          
052232         1978/12/18          
052232         1978/12/19          
052232         1978/12/20          
052232         1978/12/21          
052232         1978/12/22          
052232         1978/12/23          
052232         1978/12/24          
052232         1978/12/25          
052232         1978/12/26          
052232         1978/12/27          
052232         1978/12/28          
052232         1978/12/29          
052232         1978/12/30          
052232         1978/12/31          
052232         1979/01/01          
052232         1979/01/02          
052232         1979/01/03          
052232         1979/01/04          
052232         1979/01/05          
052232         1979/01/06          
052232         1979/01/07          
052232         1979/01/08          
052232         1979/01/09          
052232         1979/01/10          
052232         1979/01/11          
052232         1979/01/12          
052232         1979/01/13          
052232         1979/01/14          
052232         1979/01/15          
052232         1979/01/16          
052232         1979/01/17          
052232         1979/01/18          
052232         1979/01/19          
052232         1979/01/20          
052232         1979/01/21          
052232         1979/01/22          
052232         1979/01/23          
052232         1979/01/24          
052232         1979/01/25          
052232         1979/01/26          
052232         1979/01/27          
052232         1979/01/28          
052232         1979/01/29          
052232         1979/01/30          
052232         1979/01/31          
052232         1979/02/01          
052232         1979/02/02          
052232         1979/02/03          
052232         1979/02/04          
052232         1979/02/05          
052232         1979/02/06          
052232         1979/02/07          
052232         1979/02/08          
052232         1979/02/09          
052232         1979/02/10          
052232         1979/02/11          
052232         1979/02/12          
052232         1979/02/13          
052232         1979/02/14          
052232         1979/02/15          
052232         1979/02/16          
052232         1979/02/17          
052232         1979/02/18          
052232         1979/02/19          
052232         1979/02/20          
052232         1979/02/21          
052232         1979/02/22          
052232         1979/02/23          
052232         1979/02/24          
052232         1979/02/25          
052232         1979/02/26          
052232         1979/02/27          
052232         1979/02/28          
052232         1979/03/01          
052232         1979/03/02          
052232         1979/03/03          
052232         1979/03/04          
052232         1979/03/05          
052232         1979/03/06          
052232         1979/03/07          
052232         1979/03/08          
052232         1979/03/09          
052232         1979/03/10          
052232         1979/03/11          
052232         1979/03/12          
052232         1979/03/13          
052232         1979/03/14          
052232         1979/03/15          
052232         1979/03/16          
052232         1979/03/17          
052232         1979/03/18          
052232         1979/03/19          
052232         1979/03/20          
052232         1979/03/21          
052232         1979/03/22          
052232         1979/03/23          
052232         1979/03/24          
052232         1979/03/25          
052232         1979/03/26          
052232         1979/03/27          
052232         1979/03/28          
052232         1979/03/29          3.960          MC
052232         1979/03/30          3.170          MC
052232         1979/03/31          3.960          MC
052232         1979/04/01          5.170          MC
052232         1979/04/02          5.380          MC
052232         1979/04/03          8.440          MC
052232         1979/04/04          6.570          MC
052232         1979/04/05          5.280          MC
052232         1979/04/06          4.270          MC
052232         1979/04/07          3.350          MC
052232         1979/04/08          2.680          MC
052232         1979/04/09          2.310          MC
052232         1979/04/10          2.080          MC
052232         1979/04/11          2.060          MC
052232         1979/04/12          2.250          MC
052232         1979/04/13          2.990          MC
052232         1979/04/14          3.770          MC
052232         1979/04/15          3.760          MC
052232         1979/04/16          5.510          MC
052232         1979/04/17          5.680          MC
052232         1979/04/18          5.870          MC
052232         1979/04/19          5.640          MC
052232         1979/04/20          5.390          MC
052232         1979/04/21          5.310          MC
052232         1979/04/22          5.580          MC
052232         1979/04/23          5.580          MC
052232         1979/04/24          5.250          MC
052232         1979/04/25          4.230          MC
052232         1979/04/26          4.030          MC
052232         1979/04/27          6.550          MC
052232         1979/04/28          9.020          MC
052232         1979/04/29          7.660          MC
052232         1979/04/30          5.390          MC
052232         1979/05/01          3.910          MC
052232         1979/05/02          2.980          MC
052232         1979/05/03          2.410          MC
052232         1979/05/04          2.330          MC
052232         1979/05/05          2.020          MC
052232         1979/05/06          1.740          MC
052232         1979/05/07          1.540          MC
052232         1979/05/08          1.400          J
052232         1979/05/09          1.250          E
052232         1979/05/10          1.190          E
052232         1979/05/11          1.110          E
052232         1979/05/12          1.070          E
052232         1979/05/13          1.200          E
052232         1979/05/14          1.110          E
052232         1979/05/15          0.864          MC
052232         1979/05/16          0.879          MC
052232         1979/05/17          0.872          MC
052232         1979/05/18          0.794          MC
052232         1979/05/19          0.746          MC
052232         1979/05/20          0.630          MC
052232         1979/05/21          0.624          MC
052232         1979/05/22          0.593          MC
052232         1979/05/23          0.501          MC
052232         1979/05/24          0.460          MC
052232         1979/05/25          0.391          MC
052232         1979/05/26          0.601          MC
052232         1979/05/27          1.240          MC
052232         1979/05/28          1.330          MC
052232         1979/05/29          1.350          MC
052232         1979/05/30          1.330          MC
052232         1979/05/31          1.250          MC
052232         1979/06/01          1.100          MC
052232         1979/06/02          0.933          MC
052232         1979/06/03          0.820          MC
052232         1979/06/04          1.030          MC
052232         1979/06/05          0.849          MC
052232         1979/06/06          0.704          MC
052232         1979/06/07          0.595          MC
052232         1979/06/08          0.583          MC
052232         1979/06/09          0.578          MC
052232         1979/06/10          0.568          MC
052232         1979/06/11          0.754          MC
052232         1979/06/12          0.904          MC
052232         1979/06/13          0.788          MC
052232         1979/06/14          0.645          MC
052232         1979/06/15          0.535          MC
052232         1979/06/16          0.504          MC
052232         1979/06/17          0.474          MC
052232         1979/06/18          0.441          MC
052232         1979/06/19          0.392          MC
052232         1979/06/20          0.467          MC
052232         1979/06/21          0.397          MC
052232         1979/06/22          0.339          MC
052232         1979/06/23          0.285          MC
052232         1979/06/24          0.279          MC
052232         1979/06/25          0.228          MC
052232         1979/06/26          0.195          MC
052232         1979/06/27          0.170          MC
052232         1979/06/28          0.167          MC
052232         1979/06/29          0.149          MC
052232         1979/06/30          0.141          MC
052232         1979/07/01          0.258          MC
052232         1979/07/02          1.080          MC
052232         1979/07/03          2.130          MC
052232         1979/07/04          2.190          MC
052232         1979/07/05          1.750          MC
052232         1979/07/06          1.390          MC
052232         1979/07/07          1.080          MC
052232         1979/07/08          0.938          MC
052232         1979/07/09          0.732          MC
052232         1979/07/10          0.612          MC
052232         1979/07/11          0.553          MC
052232         1979/07/12          0.625          MC
052232         1979/07/13          0.541          MC
052232         1979/07/14          0.404          MC
052232         1979/07/15          0.336          MC
052232         1979/07/16          1.060          MC
052232         1979/07/17          0.646          MC
052232         1979/07/18          0.458          MC
052232         1979/07/19          0.376          MC
052232         1979/07/20          0.319          MC
052232         1979/07/21          0.282          MC
052232         1979/07/22          0.237          MC
052232         1979/07/23          0.195          MC
052232         1979/07/24          0.178          MC
052232         1979/07/25          0.158          MC
052232         1979/07/26          0.233          MC
052232         1979/07/27          0.299          MC
052232         1979/07/28          0.253          MC
052232         1979/07/29          0.191          MC
052232         1979/07/30          0.223          MC
052232         1979/07/31          0.191          MC
052232         1979/08/01          0.158          MC
052232         1979/08/02          0.236          MC
052232         1979/08/03          0.481          MC
052232         1979/08/04          0.373          MC
052232         1979/08/05          0.323          MC
052232         1979/08/06          0.318          MC
052232         1979/08/07          0.270          MC
052232         1979/08/08          0.238          MC
052232         1979/08/09          0.205          MC
052232         1979/08/10          0.190          MC
052232         1979/08/11          0.200          MC
052232         1979/08/12          0.175          MC
052232         1979/08/13          0.128          MC
052232         1979/08/14          0.134          MC
052232         1979/08/15          0.135          MC
052232         1979/08/16          0.135          MC
052232         1979/08/17          0.114          MC
052232         1979/08/18          0.130          MC
052232         1979/08/19          0.182          MC
052232         1979/08/20          0.281          MC
052232         1979/08/21          0.287          MC
052232         1979/08/22          0.172          MC
052232         1979/08/23          0.116          MC
052232         1979/08/24          0.233          MC
052232         1979/08/25          0.642          MC
052232         1979/08/26          0.476          MC
052232         1979/08/27          0.473          MC
052232         1979/08/28          0.481          MC
052232         1979/08/29          0.946          MC
052232         1979/08/30          1.200          MC
052232         1979/08/31          0.878          MC
052232         1979/09/01          0.724          J
052232         1979/09/02          0.646          MC
052232         1979/09/03          0.969          MC
052232         1979/09/04          0.797          MC
052232         1979/09/05          0.630          MC
052232         1979/09/06          0.587          MC
052232         1979/09/07          0.651          MC
052232         1979/09/08          0.541          MC
052232         1979/09/09          0.458          MC
052232         1979/09/10          0.417          MC
052232         1979/09/11          0.426          MC
052232         1979/09/12          0.375          MC
052232         1979/09/13          0.359          MC
052232         1979/09/14          3.890          MC
052232         1979/09/15          4.920          MC
052232         1979/09/16          2.980          MC
052232         1979/09/17          2.040          MC
052232         1979/09/18          1.520          MC
052232         1979/09/19          1.330          MC
052232         1979/09/20          1.120          MC
052232         1979/09/21          0.960          MC
052232         1979/09/22          0.863          MC
052232         1979/09/23          0.946          MC
052232         1979/09/24          0.821          MC
052232         1979/09/25          0.653          MC
052232         1979/09/26          0.576          MC
052232         1979/09/27          0.513          MC
052232         1979/09/28          0.474          MC
052232         1979/09/29          0.469          MC
052232         1979/09/30          0.430          MC
052232         1979/10/01          0.422          MC
052232         1979/10/02          0.406          MC
052232         1979/10/03          0.389          MC
052232         1979/10/04          0.367          MC
052232         1979/10/05          0.368          MC
052232         1979/10/06          3.840          MC
052232         1979/10/07          3.570          MC
052232         1979/10/08          3.650          MC
052232         1979/10/09          3.100          MC
052232         1979/10/10          2.600          MC
052232         1979/10/11          2.100          MC
052232         1979/10/12          1.900          MC
052232         1979/10/13          2.880          MC
052232         1979/10/14          2.780          MC
052232         1979/10/15          2.360          MC
052232         1979/10/16          2.000          MC
052232         1979/10/17          1.720          MC
052232         1979/10/18          1.530          MC
052232         1979/10/19          1.400          MC
052232         1979/10/20          1.390          MC
052232         1979/10/21          1.560          MC
052232         1979/10/22          1.770          MC
052232         1979/10/23          1.580          MC
052232         1979/10/24          1.750          MC
052232         1979/10/25          1.610          MC
052232         1979/10/26          1.430          MC
052232         1979/10/27          1.310          MC
052232         1979/10/28          1.200          MC
052232         1979/10/29          1.200          MC
052232         1979/10/30          1.160          MC
052232         1979/10/31          1.150          MC
052232         1979/11/01          1.090          MC
052232         1979/11/02          1.040          MC
052232         1979/11/03          0.958          MC
052232         1979/11/04          0.939          MC
052232         1979/11/05          0.854          MC
052232         1979/11/06          0.835          MC
052232         1979/11/07          0.815          MC
052232         1979/11/08          0.802          MC
052232         1979/11/09          0.761          MC
052232         1979/11/10          1.460          MC
052232         1979/11/11          1.550          MC
052232         1979/11/12          1.410          MC
052232         1979/11/13          1.350          MC
052232         1979/11/14          1.240          MC
052232         1979/11/15          1.110          MC
052232         1979/11/16          1.050          MC
052232         1979/11/17          0.965          MC
052232         1979/11/18          0.937          MC
052232         1979/11/19          0.871          MC
052232         1979/11/20          0.862          MC
052232         1979/11/21          
052232         1979/11/22          
052232         1979/11/23          
052232         1979/11/24          
052232         1979/11/25          
052232         1979/11/26          
052232         1979/11/27          
052232         1979/11/28          
052232         1979/11/29          
052232         1979/11/30          
052232         1979/12/01          
052232         1979/12/02          
052232         1979/12/03          
052232         1979/12/04          
052232         1979/12/05          
052232         1979/12/06          
052232         1979/12/07          
052232         1979/12/08          
052232         1979/12/09          
052232         1979/12/10          
052232         1979/12/11          
052232         1979/12/12          
052232         1979/12/13          
052232         1979/12/14          
052232         1979/12/15          
052232         1979/12/16          
052232         1979/12/17          
052232         1979/12/18          
052232         1979/12/19          
052232         1979/12/20          
052232         1979/12/21          
052232         1979/12/22          
052232         1979/12/23          
052232         1979/12/24          
052232         1979/12/25          
052232         1979/12/26          
052232         1979/12/27          
052232         1979/12/28          
052232         1979/12/29          
052232         1979/12/30          
052232         1979/12/31          
052232         1980/01/01          
052232         1980/01/02          
052232         1980/01/03          
052232         1980/01/04          
052232         1980/01/05          
052232         1980/01/06          
052232         1980/01/07          
052232         1980/01/08          
052232         1980/01/09          
052232         1980/01/10          
052232         1980/01/11          
052232         1980/01/12          
052232         1980/01/13          
052232         1980/01/14          
052232         1980/01/15          
052232         1980/01/16          
052232         1980/01/17          
052232         1980/01/18          
052232         1980/01/19          
052232         1980/01/20          
052232         1980/01/21          
052232         1980/01/22          
052232         1980/01/23          
052232         1980/01/24          
052232         1980/01/25          
052232         1980/01/26          
052232         1980/01/27          
052232         1980/01/28          
052232         1980/01/29          
052232         1980/01/30          
052232         1980/01/31          
052232         1980/02/01          
052232         1980/02/02          
052232         1980/02/03          
052232         1980/02/04          
052232         1980/02/05          
052232         1980/02/06          
052232         1980/02/07          
052232         1980/02/08          
052232         1980/02/09          
052232         1980/02/10          
052232         1980/02/11          
052232         1980/02/12          
052232         1980/02/13          
052232         1980/02/14          
052232         1980/02/15          
052232         1980/02/16          
052232         1980/02/17          
052232         1980/02/18          
052232         1980/02/19          
052232         1980/02/20          
052232         1980/02/21          
052232         1980/02/22          
052232         1980/02/23          
052232         1980/02/24          
052232         1980/02/25          
052232         1980/02/26          
052232         1980/02/27          
052232         1980/02/28          
052232         1980/02/29          
052232         1980/03/01          
052232         1980/03/02          
052232         1980/03/03          
052232         1980/03/04          
052232         1980/03/05          
052232         1980/03/06          
052232         1980/03/07          
052232         1980/03/08          
052232         1980/03/09          
052232         1980/03/10          
052232         1980/03/11          
052232         1980/03/12          
052232         1980/03/13          
052232         1980/03/14          
052232         1980/03/15          
052232         1980/03/16          
052232         1980/03/17          
052232         1980/03/18          
052232         1980/03/19          
052232         1980/03/20          
052232         1980/03/21          
052232         1980/03/22          
052232         1980/03/23          
052232         1980/03/24          
052232         1980/03/25          
052232         1980/03/26          
052232         1980/03/27          
052232         1980/03/28          
052232         1980/03/29          
052232         1980/03/30          
052232         1980/03/31          
052232         1980/04/01          3.070          MC
052232         1980/04/02          2.760          MC
052232         1980/04/03          2.660          MC
052232         1980/04/04          2.400          MC
052232         1980/04/05          2.960          MC
052232         1980/04/06          2.840          MC
052232         1980/04/07          2.290          MC
052232         1980/04/08          2.240          MC
052232         1980/04/09          7.950          MC
052232         1980/04/10          17.40          MC
052232         1980/04/11          11.10          MC
052232         1980/04/12          6.520          MC
052232         1980/04/13          6.860          MC
052232         1980/04/14          4.920          MC
052232         1980/04/15          6.990          MC
052232         1980/04/16          5.490          MC
052232         1980/04/17          3.840          MC
052232         1980/04/18          2.940          MC
052232         1980/04/19          2.380          MC
052232         1980/04/20          2.020          MC
052232         1980/04/21          1.780          MC
052232         1980/04/22          1.550          MC
052232         1980/04/23          1.400          MC
052232         1980/04/24          1.290          MC
052232         1980/04/25          1.310          MC
052232         1980/04/26          1.400          MC
052232         1980/04/27          1.400          MC
052232         1980/04/28          1.340          MC
052232         1980/04/29          1.270          MC
052232         1980/04/30          1.350          MC
052232         1980/05/01          1.380          MC
052232         1980/05/02          1.220          MC
052232         1980/05/03          1.150          MC
052232         1980/05/04          1.070          MC
052232         1980/05/05          1.010          MC
052232         1980/05/06          1.090          MC
052232         1980/05/07          1.180          MC
052232         1980/05/08          1.100          MC
052232         1980/05/09          1.040          MC
052232         1980/05/10          0.986          MC
052232         1980/05/11          0.939          MC
052232         1980/05/12          0.928          MC
052232         1980/05/13          0.870          MC
052232         1980/05/14          0.825          MC
052232         1980/05/15          0.775          MC
052232         1980/05/16          0.731          MC
052232         1980/05/17          0.677          MC
052232         1980/05/18          0.927          MC
052232         1980/05/19          1.750          MC
052232         1980/05/20          1.490          MC
052232         1980/05/21          1.290          MC
052232         1980/05/22          1.130          MC
052232         1980/05/23          0.995          MC
052232         1980/05/24          0.880          MC
052232         1980/05/25          0.725          MC
052232         1980/05/26          0.597          MC
052232         1980/05/27          0.535          MC
052232         1980/05/28          0.485          MC
052232         1980/05/29          0.442          MC
052232         1980/05/30          0.415          MC
052232         1980/05/31          0.468          MC
052232         1980/06/01          0.661          MC
052232         1980/06/02          0.583          MC
052232         1980/06/03          0.538          MC
052232         1980/06/04          0.490          MC
052232         1980/06/05          0.415          MC
052232         1980/06/06          0.330          MC
052232         1980/06/07          0.290          MC
052232         1980/06/08          0.356          MC
052232         1980/06/09          0.339          MC
052232         1980/06/10          0.322          MC
052232         1980/06/11          0.293          MC
052232         1980/06/12          0.274          MC
052232         1980/06/13          0.248          MC
052232         1980/06/14          0.229          MC
052232         1980/06/15          0.220          MC
052232         1980/06/16          0.222          MC
052232         1980/06/17          0.164          MC
052232         1980/06/18          0.126          MC
052232         1980/06/19          0.167          MC
052232         1980/06/20          0.162          MC
052232         1980/06/21          0.190          MC
052232         1980/06/22          0.189          MC
052232         1980/06/23          0.171          MC
052232         1980/06/24          0.154          MC
052232         1980/06/25          0.152          MC
052232         1980/06/26          0.128          MC
052232         1980/06/27          0.123          MC
052232         1980/06/28          0.105          MC
052232         1980/06/29          0.093          MC
052232         1980/06/30          0.102          MC
052232         1980/07/01          0.102          MC
052232         1980/07/02          0.081          MC
052232         1980/07/03          0.096          MC
052232         1980/07/04          0.107          MC
052232         1980/07/05          0.107          MC
052232         1980/07/06          0.131          J
052232         1980/07/07          0.108          MC
052232         1980/07/08          0.093          MC
052232         1980/07/09          0.085          MC
052232         1980/07/10          0.077          MC
052232         1980/07/11          0.083          MC
052232         1980/07/12          0.096          MC
052232         1980/07/13          0.079          MC
052232         1980/07/14          0.067          MC
052232         1980/07/15          0.105          MC
052232         1980/07/16          0.170          MC
052232         1980/07/17          0.162          MC
052232         1980/07/18          0.179          MC
052232         1980/07/19          0.149          MC
052232         1980/07/20          0.151          MC
052232         1980/07/21          0.163          MC
052232         1980/07/22          0.181          MC
052232         1980/07/23          0.616          MC
052232         1980/07/24          0.550          MC
052232         1980/07/25          0.489          MC
052232         1980/07/26          0.617          MC
052232         1980/07/27          0.583          MC
052232         1980/07/28          0.606          MC
052232         1980/07/29          0.913          MC
052232         1980/07/30          1.320          MC
052232         1980/07/31          1.150          MC
052232         1980/08/01          0.928          MC
052232         1980/08/02          0.794          MC
052232         1980/08/03          0.679          MC
052232         1980/08/04          0.608          MC
052232         1980/08/05          0.526          MC
052232         1980/08/06          0.459          MC
052232         1980/08/07          0.408          MC
052232         1980/08/08          0.414          MC
052232         1980/08/09          0.885          MC
052232         1980/08/10          0.608          MC
052232         1980/08/11          0.533          MC
052232         1980/08/12          0.604          MC
052232         1980/08/13          0.660          MC
052232         1980/08/14          0.550          MC
052232         1980/08/15          0.639          MC
052232         1980/08/16          0.573          MC
052232         1980/08/17          0.495          MC
052232         1980/08/18          0.437          MC
052232         1980/08/19          0.406          MC
052232         1980/08/20          0.423          MC
052232         1980/08/21          0.384          MC
052232         1980/08/22          0.331          MC
052232         1980/08/23          0.269          MC
052232         1980/08/24          0.269          MC
052232         1980/08/25          0.245          MC
052232         1980/08/26          0.211          MC
052232         1980/08/27          0.203          MC
052232         1980/08/28          0.245          MC
052232         1980/08/29          0.232          MC
052232         1980/08/30          0.197          MC
052232         1980/08/31          0.216          MC
052232         1980/09/01          0.308          MC
052232         1980/09/02          0.447          MC
052232         1980/09/03          0.452          MC
052232         1980/09/04          0.452          MC
052232         1980/09/05          0.422          MC
052232         1980/09/06          0.388          MC
052232         1980/09/07          0.368          J
052232         1980/09/08          0.328          MC
052232         1980/09/09          0.288          MC
052232         1980/09/10          0.401          MC
052232         1980/09/11          0.386          MC
052232         1980/09/12          0.442          MC
052232         1980/09/13          0.383          MC
052232         1980/09/14          0.593          MC
052232         1980/09/15          0.619          MC
052232         1980/09/16          0.532          MC
052232         1980/09/17          0.477          MC
052232         1980/09/18          0.477          MC
052232         1980/09/19          0.423          MC
052232         1980/09/20          0.408          MC
052232         1980/09/21          0.404          MC
052232         1980/09/22          0.499          MC
052232         1980/09/23          0.572          MC
052232         1980/09/24          0.523          MC
052232         1980/09/25          0.485          MC
052232         1980/09/26          1.040          MC
052232         1980/09/27          1.150          MC
052232         1980/09/28          0.999          MC
052232         1980/09/29          0.893          MC
052232         1980/09/30          0.868          MC
052232         1980/10/01          1.240          MC
052232         1980/10/02          1.150          MC
052232         1980/10/03          1.350          MC
052232         1980/10/04          1.510          MC
052232         1980/10/05          1.710          MC
052232         1980/10/06          1.530          MC
052232         1980/10/07          1.370          MC
052232         1980/10/08          1.250          MC
052232         1980/10/09          1.290          MC
052232         1980/10/10          1.160          MC
052232         1980/10/11          1.050          MC
052232         1980/10/12          1.030          MC
052232         1980/10/13          0.958          MC
052232         1980/10/14          0.891          MC
052232         1980/10/15          0.874          MC
052232         1980/10/16          0.795          MC
052232         1980/10/17          0.727          MC
052232         1980/10/18          1.150          MC
052232         1980/10/19          1.250          MC
052232         1980/10/20          1.130          MC
052232         1980/10/21          1.010          MC
052232         1980/10/22          1.000          MC
052232         1980/10/23          0.949          MC
052232         1980/10/24          0.862          MC
052232         1980/10/25          0.862          MC
052232         1980/10/26          1.620          MC
052232         1980/10/27          1.680          MC
052232         1980/10/28          1.560          MC
052232         1980/10/29          1.410          MC
052232         1980/10/30          1.280          MC
052232         1980/10/31          1.210          MC
052232         1980/11/01          1.180          MC
052232         1980/11/02          1.080          MC
052232         1980/11/03          0.974          MC
052232         1980/11/04          0.940          MC
052232         1980/11/05          0.972          MC
052232         1980/11/06          0.923          MC
052232         1980/11/07          0.909          MC
052232         1980/11/08          1.080          MC
052232         1980/11/09          1.030          MC
052232         1980/11/10          1.020          MC
052232         1980/11/11          0.969          MC
052232         1980/11/12          0.922          MC
052232         1980/11/13          0.882          MC
052232         1980/11/14          0.865          MC
052232         1980/11/15          0.825          MC
052232         1980/11/16          0.801          MC
052232         1980/11/17          0.737          MC
052232         1980/11/18          0.700          MC
052232         1980/11/19          0.653          MC
052232         1980/11/20          0.662          MC
052232         1980/11/21          0.642          MC
052232         1980/11/22          0.623          MC
052232         1980/11/23          0.607          MC
052232         1980/11/24          0.601          MC
052232         1980/11/25          0.722          MC
052232         1980/11/26          
052232         1980/11/27          
052232         1980/11/28          
052232         1980/11/29          
052232         1980/11/30          
052232         1980/12/01          
052232         1980/12/02          
052232         1980/12/03          
052232         1980/12/04          
052232         1980/12/05          
052232         1980/12/06          
052232         1980/12/07          
052232         1980/12/08          
052232         1980/12/09          
052232         1980/12/10          
052232         1980/12/11          
052232         1980/12/12          
052232         1980/12/13          
052232         1980/12/14          
052232         1980/12/15          
052232         1980/12/16          
052232         1980/12/17          
052232         1980/12/18          
052232         1980/12/19          
052232         1980/12/20          
052232         1980/12/21          
052232         1980/12/22          
052232         1980/12/23          
052232         1980/12/24          
052232         1980/12/25          
052232         1980/12/26          
052232         1980/12/27          
052232         1980/12/28          
052232         1980/12/29          
052232         1980/12/30          
052232         1980/12/31          
052232         1981/01/01          
052232         1981/01/02          
052232         1981/01/03          
052232         1981/01/04          
052232         1981/01/05          
052232         1981/01/06          
052232         1981/01/07          
052232         1981/01/08          
052232         1981/01/09          
052232         1981/01/10          
052232         1981/01/11          
052232         1981/01/12          
052232         1981/01/13          
052232         1981/01/14          
052232         1981/01/15          
052232         1981/01/16          
052232         1981/01/17          
052232         1981/01/18          
052232         1981/01/19          
052232         1981/01/20          
052232         1981/01/21          
052232         1981/01/22          
052232         1981/01/23          
052232         1981/01/24          
052232         1981/01/25          
052232         1981/01/26          
052232         1981/01/27          
052232         1981/01/28          
052232         1981/01/29          
052232         1981/01/30          
052232         1981/01/31          
052232         1981/02/01          
052232         1981/02/02          
052232         1981/02/03          
052232         1981/02/04          
052232         1981/02/05          
052232         1981/02/06          
052232         1981/02/07          
052232         1981/02/08          
052232         1981/02/09          
052232         1981/02/10          
052232         1981/02/11          
052232         1981/02/12          
052232         1981/02/13          
052232         1981/02/14          
052232         1981/02/15          
052232         1981/02/16          
052232         1981/02/17          
052232         1981/02/18          
052232         1981/02/19          
052232         1981/02/20          
052232         1981/02/21          
