Ministère de l'Environnement et de la Lutte contre les changements climatiques
Données validées jusqu'au 1995-10-25
Station:        024010         Bullard - à 1,1 km en amont du pont-route 267 à Saint-Jean-de-Brébeuf                                                                          
Bassin versant: 25.7 km²       Régime: Naturel                                           
Coordonnées:    (NAD83) 46° 10' 32" // -71° 27' 26"

Date de création du fichier: 2012-06-29 05:50
Particularité(s):
- 
- 
- 
Lexique:        E:  La donnée est estimée.
(Remarque)      J:  Un jaugeage a été exécuté à cette date.
                MC: La donnée représente un débit moyen converti.
                MJ: La donnée est une moyenne journalière.
                P:  La donnée est provisoire.
                PL: La donnée correspond à la première lecture de niveau d'eau de la journée.
                R:  Le débit est corrigé pour tenir compte de l'effet de refoulement.
                S:  La donnée est saisie manuellement.
                Z:  La donnée provient d'une redistribution temporelle des données enregistrées en raison d'une défectuosité de l'appareil de mesure.

Station        Date                Débit (m³/s)   Remarque
024010         1981/07/24          0.124          MC
024010         1981/07/25          0.096          MC
024010         1981/07/26          0.079          MC
024010         1981/07/27          0.311          MC
024010         1981/07/28          0.133          MC
024010         1981/07/29          0.254          MC
024010         1981/07/30          0.387          MC
024010         1981/07/31          0.145          MC
024010         1981/08/01          0.091          MC
024010         1981/08/02          0.067          MC
024010         1981/08/03          0.062          MC
024010         1981/08/04          0.082          MC
024010         1981/08/05          4.750          MC
024010         1981/08/06          7.490          MC
024010         1981/08/07          1.360          MC
024010         1981/08/08          0.708          MC
024010         1981/08/09          5.350          MC
024010         1981/08/10          3.780          MC
024010         1981/08/11          2.980          MC
024010         1981/08/12          1.650          MC
024010         1981/08/13          0.648          MC
024010         1981/08/14          0.397          MC
024010         1981/08/15          0.580          MC
024010         1981/08/16          1.880          MC
024010         1981/08/17          16.80          MC
024010         1981/08/18          4.660          MC
024010         1981/08/19          1.450          MC
024010         1981/08/20          0.866          MC
024010         1981/08/21          0.636          MC
024010         1981/08/22          0.495          MC
024010         1981/08/23          0.449          MC
024010         1981/08/24          0.462          MC
024010         1981/08/25          0.264          MC
024010         1981/08/26          0.193          MC
024010         1981/08/27          0.210          MC
024010         1981/08/28          0.178          MC
024010         1981/08/29          0.130          MC
024010         1981/08/30          0.109          MC
024010         1981/08/31          0.102          MC
024010         1981/09/01          0.096          MC
024010         1981/09/02          0.078          MC
024010         1981/09/03          0.059          MC
024010         1981/09/04          0.051          MC
024010         1981/09/05          0.046          MC
024010         1981/09/06          0.047          MC
024010         1981/09/07          0.036          MC
024010         1981/09/08          0.034          MC
024010         1981/09/09          0.939          MC
024010         1981/09/10          0.241          MC
024010         1981/09/11          0.199          J
024010         1981/09/12          0.144          MC
024010         1981/09/13          0.108          MC
024010         1981/09/14          0.103          MC
024010         1981/09/15          0.124          MC
024010         1981/09/16          0.091          MC
024010         1981/09/17          0.063          MC
024010         1981/09/18          0.092          MC
024010         1981/09/19          0.101          MC
024010         1981/09/20          1.850          MC
024010         1981/09/21          0.382          MC
024010         1981/09/22          0.298          MC
024010         1981/09/23          1.730          MC
024010         1981/09/24          9.630          MC
024010         1981/09/25          2.000          MC
024010         1981/09/26          0.902          MC
024010         1981/09/27          1.820          MC
024010         1981/09/28          1.750          MC
024010         1981/09/29          1.070          MC
024010         1981/09/30          0.680          MC
024010         1981/10/01          0.538          MC
024010         1981/10/02          0.499          MC
024010         1981/10/03          1.330          MC
024010         1981/10/04          1.790          MC
024010         1981/10/05          0.825          MC
024010         1981/10/06          0.627          MC
024010         1981/10/07          2.920          MC
024010         1981/10/08          5.970          MC
024010         1981/10/09          1.870          MC
024010         1981/10/10          1.080          MC
024010         1981/10/11          0.804          MC
024010         1981/10/12          0.664          MC
024010         1981/10/13          0.571          MC
024010         1981/10/14          0.503          MC
024010         1981/10/15          0.445          MC
024010         1981/10/16          0.434          MC
024010         1981/10/17          0.431          MC
024010         1981/10/18          0.558          MC
024010         1981/10/19          3.250          MC
024010         1981/10/20          1.330          MC
024010         1981/10/21          0.791          MC
024010         1981/10/22          0.897          MC
024010         1981/10/23          3.420          MC
024010         1981/10/24          3.170          MC
024010         1981/10/25          1.370          MC
024010         1981/10/26          1.660          MC
024010         1981/10/27          4.480          MC
024010         1981/10/28          8.260          MC
024010         1981/10/29          2.280          MC
024010         1981/10/30          1.320          MC
024010         1981/10/31          1.020          MC
024010         1981/11/01          0.889          MC
024010         1981/11/02          0.813          MC
024010         1981/11/03          0.677          MC
024010         1981/11/04          0.602          MC
024010         1981/11/05          0.532          J
024010         1981/11/06          
024010         1981/11/07          
024010         1981/11/08          
024010         1981/11/09          
024010         1981/11/10          
024010         1981/11/11          
024010         1981/11/12          
024010         1981/11/13          
024010         1981/11/14          
024010         1981/11/15          
024010         1981/11/16          
024010         1981/11/17          
024010         1981/11/18          
024010         1981/11/19          
024010         1981/11/20          
024010         1981/11/21          
024010         1981/11/22          
024010         1981/11/23          
024010         1981/11/24          
024010         1981/11/25          
024010         1981/11/26          
024010         1981/11/27          
024010         1981/11/28          
024010         1981/11/29          
024010         1981/11/30          
024010         1981/12/01          
024010         1981/12/02          
024010         1981/12/03          
024010         1981/12/04          
024010         1981/12/05          
024010         1981/12/06          
024010         1981/12/07          
024010         1981/12/08          
024010         1981/12/09          
024010         1981/12/10          
024010         1981/12/11          
024010         1981/12/12          
024010         1981/12/13          
024010         1981/12/14          
024010         1981/12/15          
024010         1981/12/16          
024010         1981/12/17          
024010         1981/12/18          
024010         1981/12/19          
024010         1981/12/20          
024010         1981/12/21          
024010         1981/12/22          
024010         1981/12/23          
024010         1981/12/24          
024010         1981/12/25          
024010         1981/12/26          
024010         1981/12/27          
024010         1981/12/28          
024010         1981/12/29          
024010         1981/12/30          
024010         1981/12/31          
024010         1982/01/01          
024010         1982/01/02          
024010         1982/01/03          
024010         1982/01/04          
024010         1982/01/05          
024010         1982/01/06          
024010         1982/01/07          
024010         1982/01/08          
024010         1982/01/09          
024010         1982/01/10          
024010         1982/01/11          
024010         1982/01/12          
024010         1982/01/13          
024010         1982/01/14          
024010         1982/01/15          
024010         1982/01/16          
024010         1982/01/17          
024010         1982/01/18          
024010         1982/01/19          
024010         1982/01/20          
024010         1982/01/21          
024010         1982/01/22          
024010         1982/01/23          
024010         1982/01/24          
024010         1982/01/25          
024010         1982/01/26          
024010         1982/01/27          
024010         1982/01/28          
024010         1982/01/29          
024010         1982/01/30          
024010         1982/01/31          
024010         1982/02/01          
024010         1982/02/02          
024010         1982/02/03          
024010         1982/02/04          
024010         1982/02/05          
024010         1982/02/06          
024010         1982/02/07          
024010         1982/02/08          
024010         1982/02/09          
024010         1982/02/10          
024010         1982/02/11          
024010         1982/02/12          
024010         1982/02/13          
024010         1982/02/14          
024010         1982/02/15          
024010         1982/02/16          
024010         1982/02/17          
024010         1982/02/18          
024010         1982/02/19          
024010         1982/02/20          
024010         1982/02/21          
024010         1982/02/22          
024010         1982/02/23          
024010         1982/02/24          
024010         1982/02/25          
024010         1982/02/26          
024010         1982/02/27          
024010         1982/02/28          
024010         1982/03/01          
024010         1982/03/02          
024010         1982/03/03          
024010         1982/03/04          
024010         1982/03/05          
024010         1982/03/06          
024010         1982/03/07          
024010         1982/03/08          
024010         1982/03/09          
024010         1982/03/10          
024010         1982/03/11          
024010         1982/03/12          
024010         1982/03/13          
024010         1982/03/14          
024010         1982/03/15          
024010         1982/03/16          
024010         1982/03/17          
024010         1982/03/18          
024010         1982/03/19          
024010         1982/03/20          
024010         1982/03/21          
024010         1982/03/22          
024010         1982/03/23          
024010         1982/03/24          
024010         1982/03/25          
024010         1982/03/26          
024010         1982/03/27          
024010         1982/03/28          
024010         1982/03/29          
024010         1982/03/30          
024010         1982/03/31          
024010         1982/04/01          
024010         1982/04/02          
024010         1982/04/03          
024010         1982/04/04          
024010         1982/04/05          
024010         1982/04/06          
024010         1982/04/07          
024010         1982/04/08          
024010         1982/04/09          
024010         1982/04/10          
024010         1982/04/11          
024010         1982/04/12          
024010         1982/04/13          
024010         1982/04/14          
024010         1982/04/15          
024010         1982/04/16          
024010         1982/04/17          
024010         1982/04/18          
024010         1982/04/19          
024010         1982/04/20          
024010         1982/04/21          
024010         1982/04/22          
024010         1982/04/23          
024010         1982/04/24          
024010         1982/04/25          
024010         1982/04/26          
024010         1982/04/27          
024010         1982/04/28          
024010         1982/04/29          
024010         1982/04/30          
024010         1982/05/01          
024010         1982/05/02          
024010         1982/05/03          
024010         1982/05/04          
024010         1982/05/05          
024010         1982/05/06          
024010         1982/05/07          
024010         1982/05/08          
024010         1982/05/09          
024010         1982/05/10          1.870          J
024010         1982/05/11          1.180          MC
024010         1982/05/12          0.884          MC
024010         1982/05/13          0.723          MC
024010         1982/05/14          0.605          MC
024010         1982/05/15          0.517          MC
024010         1982/05/16          0.461          MC
024010         1982/05/17          0.384          MC
024010         1982/05/18          0.310          MC
024010         1982/05/19          0.843          MC
024010         1982/05/20          2.670          MC
024010         1982/05/21          1.070          MC
024010         1982/05/22          0.553          MC
024010         1982/05/23          0.412          MC
024010         1982/05/24          0.365          MC
024010         1982/05/25          0.351          MC
024010         1982/05/26          0.281          MC
024010         1982/05/27          0.227          MC
024010         1982/05/28          0.190          MC
024010         1982/05/29          0.165          MC
024010         1982/05/30          0.150          MC
024010         1982/05/31          0.145          MC
024010         1982/06/01          0.140          MC
024010         1982/06/02          0.393          MC
024010         1982/06/03          0.215          MC
024010         1982/06/04          0.146          MC
024010         1982/06/05          0.133          MC
024010         1982/06/06          0.119          MC
024010         1982/06/07          0.112          MC
024010         1982/06/08          0.100          MC
024010         1982/06/09          0.094          MC
024010         1982/06/10          0.088          MC
024010         1982/06/11          0.085          MC
024010         1982/06/12          0.090          MC
024010         1982/06/13          0.085          MC
024010         1982/06/14          0.094          MC
024010         1982/06/15          0.105          MC
024010         1982/06/16          0.302          MC
024010         1982/06/17          0.141          MC
024010         1982/06/18          0.099          MC
024010         1982/06/19          0.090          MC
024010         1982/06/20          0.243          MC
024010         1982/06/21          0.423          MC
024010         1982/06/22          0.402          MC
024010         1982/06/23          2.630          MC
024010         1982/06/24          0.723          MC
024010         1982/06/25          0.515          MC
024010         1982/06/26          0.573          MC
024010         1982/06/27          0.254          MC
024010         1982/06/28          0.159          MC
024010         1982/06/29          0.129          MC
024010         1982/06/30          0.129          MC
024010         1982/07/01          0.111          MC
024010         1982/07/02          0.111          MC
024010         1982/07/03          0.150          MC
024010         1982/07/04          0.112          MC
024010         1982/07/05          0.098          MC
024010         1982/07/06          0.086          MC
024010         1982/07/07          0.084          MC
024010         1982/07/08          0.108          MC
024010         1982/07/09          0.079          MC
024010         1982/07/10          0.072          MC
024010         1982/07/11          0.067          MC
024010         1982/07/12          0.079          MC
024010         1982/07/13          0.089          MC
024010         1982/07/14          0.077          MC
024010         1982/07/15          0.068          MC
024010         1982/07/16          0.063          MC
024010         1982/07/17          0.063          MC
024010         1982/07/18          0.060          MC
024010         1982/07/19          0.065          MC
024010         1982/07/20          0.064          MC
024010         1982/07/21          0.060          MC
024010         1982/07/22          0.057          MC
024010         1982/07/23          0.056          MC
024010         1982/07/24          0.054          MC
024010         1982/07/25          0.054          MC
024010         1982/07/26          0.054          MC
024010         1982/07/27          0.054          MC
024010         1982/07/28          0.054          MC
024010         1982/07/29          0.209          MC
024010         1982/07/30          0.099          MC
024010         1982/07/31          0.072          MC
024010         1982/08/01          0.068          MC
024010         1982/08/02          0.099          MC
024010         1982/08/03          0.070          MC
024010         1982/08/04          0.065          MC
024010         1982/08/05          0.112          J
024010         1982/08/06          0.079          MC
024010         1982/08/07          0.067          MC
024010         1982/08/08          0.066          MC
024010         1982/08/09          0.232          MC
024010         1982/08/10          0.181          MC
024010         1982/08/11          0.093          MC
024010         1982/08/12          0.078          MC
024010         1982/08/13          0.071          MC
024010         1982/08/14          0.093          MC
024010         1982/08/15          0.094          MC
024010         1982/08/16          0.074          MC
024010         1982/08/17          0.066          MC
024010         1982/08/18          0.068          MC
024010         1982/08/19          0.064          MC
024010         1982/08/20          0.063          MC
024010         1982/08/21          0.063          MC
024010         1982/08/22          0.062          MC
024010         1982/08/23          0.103          MC
024010         1982/08/24          0.611          MC
024010         1982/08/25          3.280          MC
024010         1982/08/26          3.530          MC
024010         1982/08/27          0.577          MC
024010         1982/08/28          0.674          MC
024010         1982/08/29          0.347          MC
024010         1982/08/30          0.263          MC
024010         1982/08/31          0.212          MC
024010         1982/09/01          0.175          MC
024010         1982/09/02          4.200          MC
024010         1982/09/03          2.240          MC
024010         1982/09/04          0.744          MC
024010         1982/09/05          0.465          MC
024010         1982/09/06          1.160          MC
024010         1982/09/07          1.170          MC
024010         1982/09/08          0.504          MC
024010         1982/09/09          0.365          MC
024010         1982/09/10          0.310          MC
024010         1982/09/11          0.260          MC
024010         1982/09/12          0.232          MC
024010         1982/09/13          0.199          MC
024010         1982/09/14          0.177          MC
024010         1982/09/15          0.235          MC
024010         1982/09/16          0.664          MC
024010         1982/09/17          0.789          MC
024010         1982/09/18          0.510          MC
024010         1982/09/19          0.477          MC
024010         1982/09/20          0.354          MC
024010         1982/09/21          0.289          MC
024010         1982/09/22          0.261          MC
024010         1982/09/23          0.864          MC
024010         1982/09/24          3.910          MC
024010         1982/09/25          0.710          MC
024010         1982/09/26          0.483          MC
024010         1982/09/27          0.662          MC
024010         1982/09/28          0.840          MC
024010         1982/09/29          0.586          MC
024010         1982/09/30          0.446          MC
024010         1982/10/01          5.190          MC
024010         1982/10/02          2.160          MC
024010         1982/10/03          0.816          MC
024010         1982/10/04          0.621          MC
024010         1982/10/05          0.484          MC
024010         1982/10/06          0.425          MC
024010         1982/10/07          0.522          MC
024010         1982/10/08          1.340          MC
024010         1982/10/09          1.010          MC
024010         1982/10/10          0.624          MC
024010         1982/10/11          0.492          MC
024010         1982/10/12          0.421          MC
024010         1982/10/13          0.464          MC
024010         1982/10/14          0.467          MC
024010         1982/10/15          0.732          MC
024010         1982/10/16          0.643          MC
024010         1982/10/17          0.686          MC
024010         1982/10/18          0.616          MC
024010         1982/10/19          0.466          MC
024010         1982/10/20          0.391          MC
024010         1982/10/21          0.497          MC
024010         1982/10/22          0.396          MC
024010         1982/10/23          0.353          MC
024010         1982/10/24          0.320          MC
024010         1982/10/25          0.302          MC
024010         1982/10/26          0.299          MC
024010         1982/10/27          0.280          MC
024010         1982/10/28          0.277          MC
024010         1982/10/29          0.277          MC
024010         1982/10/30          0.260          MC
024010         1982/10/31          0.246          MC
024010         1982/11/01          0.233          MC
024010         1982/11/02          0.297          J
024010         1982/11/03          0.425          MC
024010         1982/11/04          0.684          MC
024010         1982/11/05          5.930          MC
024010         1982/11/06          1.190          MC
024010         1982/11/07          0.681          MC
024010         1982/11/08          0.577          MC
024010         1982/11/09          0.494          MC
024010         1982/11/10          0.392          MC
024010         1982/11/11          0.357          MC
024010         1982/11/12          0.453          MC
024010         1982/11/13          0.795          MC
024010         1982/11/14          0.435          MC
024010         1982/11/15          0.391          MC
024010         1982/11/16          0.353          MC
024010         1982/11/17          0.334          MC
024010         1982/11/18          0.321          MC
024010         1982/11/19          0.318          MC
024010         1982/11/20          0.312          MC
024010         1982/11/21          0.415          MC
024010         1982/11/22          0.768          MC
024010         1982/11/23          0.646          MC
024010         1982/11/24          0.827          MC
024010         1982/11/25          0.491          MC
024010         1982/11/26          0.420          MC
024010         1982/11/27          0.326          MC
024010         1982/11/28          0.366          MC
024010         1982/11/29          0.486          MC
024010         1982/11/30          0.645          MC
024010         1982/12/01          1.080          MC
024010         1982/12/02          1.990          MC
024010         1982/12/03          2.600          MC
024010         1982/12/04          3.590          MC
024010         1982/12/05          1.030          MC
024010         1982/12/06          
024010         1982/12/07          
024010         1982/12/08          
024010         1982/12/09          
024010         1982/12/10          
024010         1982/12/11          
024010         1982/12/12          
024010         1982/12/13          
024010         1982/12/14          
024010         1982/12/15          
024010         1982/12/16          
024010         1982/12/17          
024010         1982/12/18          
024010         1982/12/19          
024010         1982/12/20          
024010         1982/12/21          
024010         1982/12/22          
024010         1982/12/23          
024010         1982/12/24          
024010         1982/12/25          
024010         1982/12/26          
024010         1982/12/27          
024010         1982/12/28          
024010         1982/12/29          
024010         1982/12/30          
024010         1982/12/31          
024010         1983/01/01          
024010         1983/01/02          
024010         1983/01/03          
024010         1983/01/04          
024010         1983/01/05          
024010         1983/01/06          
024010         1983/01/07          
024010         1983/01/08          
024010         1983/01/09          
024010         1983/01/10          
024010         1983/01/11          
024010         1983/01/12          
024010         1983/01/13          
024010         1983/01/14          
024010         1983/01/15          
024010         1983/01/16          
024010         1983/01/17          
024010         1983/01/18          
024010         1983/01/19          
024010         1983/01/20          
024010         1983/01/21          
024010         1983/01/22          
024010         1983/01/23          
024010         1983/01/24          
024010         1983/01/25          
024010         1983/01/26          
024010         1983/01/27          
024010         1983/01/28          
024010         1983/01/29          
024010         1983/01/30          
024010         1983/01/31          
024010         1983/02/01          
024010         1983/02/02          
024010         1983/02/03          
024010         1983/02/04          
024010         1983/02/05          
024010         1983/02/06          
024010         1983/02/07          
024010         1983/02/08          
024010         1983/02/09          
024010         1983/02/10          
024010         1983/02/11          
024010         1983/02/12          
024010         1983/02/13          
024010         1983/02/14          
024010         1983/02/15          
024010         1983/02/16          
024010         1983/02/17          
024010         1983/02/18          
024010         1983/02/19          
024010         1983/02/20          
024010         1983/02/21          
024010         1983/02/22          
024010         1983/02/23          
024010         1983/02/24          
024010         1983/02/25          
024010         1983/02/26          
024010         1983/02/27          
024010         1983/02/28          
024010         1983/03/01          
024010         1983/03/02          
024010         1983/03/03          
024010         1983/03/04          
024010         1983/03/05          
024010         1983/03/06          
024010         1983/03/07          
024010         1983/03/08          
024010         1983/03/09          
024010         1983/03/10          
024010         1983/03/11          
024010         1983/03/12          
024010         1983/03/13          
024010         1983/03/14          
024010         1983/03/15          
024010         1983/03/16          
024010         1983/03/17          
024010         1983/03/18          
024010         1983/03/19          
024010         1983/03/20          
024010         1983/03/21          
024010         1983/03/22          
024010         1983/03/23          
024010         1983/03/24          
024010         1983/03/25          
024010         1983/03/26          
024010         1983/03/27          
024010         1983/03/28          
024010         1983/03/29          
024010         1983/03/30          
024010         1983/03/31          
024010         1983/04/01          
024010         1983/04/02          
024010         1983/04/03          
024010         1983/04/04          
024010         1983/04/05          
024010         1983/04/06          
024010         1983/04/07          
024010         1983/04/08          
024010         1983/04/09          
024010         1983/04/10          
024010         1983/04/11          
024010         1983/04/12          
024010         1983/04/13          
024010         1983/04/14          4.240          MC
024010         1983/04/15          6.540          MC
024010         1983/04/16          7.650          MC
024010         1983/04/17          4.850          MC
024010         1983/04/18          2.500          MC
024010         1983/04/19          1.640          MC
024010         1983/04/20          3.360          MC
024010         1983/04/21          3.220          MC
024010         1983/04/22          2.240          MC
024010         1983/04/23          3.540          MC
024010         1983/04/24          6.570          MC
024010         1983/04/25          15.30          MC
024010         1983/04/26          9.330          MC
024010         1983/04/27          6.830          MC
024010         1983/04/28          8.260          MC
024010         1983/04/29          9.030          MC
024010         1983/04/30          6.670          MC
024010         1983/05/01          11.70          MC
024010         1983/05/02          5.910          MC
024010         1983/05/03          5.530          MC
024010         1983/05/04          4.590          MC
024010         1983/05/05          2.290          MC
024010         1983/05/06          1.730          MC
024010         1983/05/07          1.170          MC
024010         1983/05/08          1.810          MC
024010         1983/05/09          8.600          MC
024010         1983/05/10          3.390          MC
024010         1983/05/11          1.780          MC
024010         1983/05/12          1.200          MC
024010         1983/05/13          0.917          MC
024010         1983/05/14          0.751          MC
024010         1983/05/15          1.560          MC
024010         1983/05/16          1.130          MC
024010         1983/05/17          0.677          MC
024010         1983/05/18          0.524          MC
024010         1983/05/19          0.442          MC
024010         1983/05/20          0.975          MC
024010         1983/05/21          1.150          MC
024010         1983/05/22          0.612          MC
024010         1983/05/23          0.624          MC
024010         1983/05/24          1.720          MC
024010         1983/05/25          1.440          MC
024010         1983/05/26          0.702          MC
024010         1983/05/27          2.180          MC
024010         1983/05/28          3.040          MC
024010         1983/05/29          1.140          MC
024010         1983/05/30          1.780          MC
024010         1983/05/31          4.780          MC
024010         1983/06/01          4.090          MC
024010         1983/06/02          1.650          J
024010         1983/06/03          0.804          MC
024010         1983/06/04          0.666          MC
024010         1983/06/05          0.560          MC
024010         1983/06/06          0.615          MC
024010         1983/06/07          0.877          MC
024010         1983/06/08          0.569          MC
024010         1983/06/09          0.431          MC
024010         1983/06/10          0.334          MC
024010         1983/06/11          0.288          MC
024010         1983/06/12          0.247          MC
024010         1983/06/13          0.228          MC
024010         1983/06/14          0.202          MC
024010         1983/06/15          0.162          MC
024010         1983/06/16          0.099          MC
024010         1983/06/17          0.097          MC
024010         1983/06/18          0.090          MC
024010         1983/06/19          0.083          MC
024010         1983/06/20          0.072          MC
024010         1983/06/21          0.066          MC
024010         1983/06/22          0.077          MC
024010         1983/06/23          0.077          MC
024010         1983/06/24          0.078          MC
024010         1983/06/25          0.074          MC
024010         1983/06/26          0.106          MC
024010         1983/06/27          0.122          MC
024010         1983/06/28          0.088          MC
024010         1983/06/29          0.081          MC
024010         1983/06/30          0.070          MC
024010         1983/07/01          0.088          MC
024010         1983/07/02          0.104          MC
024010         1983/07/03          0.082          MC
024010         1983/07/04          0.038          MC
024010         1983/07/05          0.044          MC
024010         1983/07/06          0.057          MC
024010         1983/07/07          0.047          MC
024010         1983/07/08          0.066          MC
024010         1983/07/09          0.061          MC
024010         1983/07/10          0.052          MC
024010         1983/07/11          0.046          MC
024010         1983/07/12          0.050          MC
024010         1983/07/13          0.051          MC
024010         1983/07/14          0.037          MC
024010         1983/07/15          0.037          MC
024010         1983/07/16          0.037          MC
024010         1983/07/17          0.032          MC
024010         1983/07/18          0.029          MC
024010         1983/07/19          0.025          MC
024010         1983/07/20          0.030          MC
024010         1983/07/21          0.304          MC
024010         1983/07/22          0.147          MC
024010         1983/07/23          0.071          MC
024010         1983/07/24          0.058          MC
024010         1983/07/25          0.054          MC
024010         1983/07/26          0.044          MC
024010         1983/07/27          0.037          MC
024010         1983/07/28          0.030          MC
024010         1983/07/29          0.028          MC
024010         1983/07/30          0.038          MC
024010         1983/07/31          0.038          MC
024010         1983/08/01          0.050          MC
024010         1983/08/02          0.061          MC
024010         1983/08/03          0.053          MC
024010         1983/08/04          0.037          MC
024010         1983/08/05          0.031          MC
024010         1983/08/06          0.717          MC
024010         1983/08/07          0.190          MC
024010         1983/08/08          0.446          MC
024010         1983/08/09          0.260          MC
024010         1983/08/10          0.119          MC
024010         1983/08/11          
024010         1983/08/12          
024010         1983/08/13          
024010         1983/08/14          
024010         1983/08/15          
024010         1983/08/16          
024010         1983/08/17          
024010         1983/08/18          
024010         1983/08/19          
024010         1983/08/20          
024010         1983/08/21          0.042          MC
024010         1983/08/22          0.036          MC
024010         1983/08/23          0.038          MC
024010         1983/08/24          0.038          MC
024010         1983/08/25          0.038          MC
024010         1983/08/26          0.040          MC
024010         1983/08/27          0.043          MC
024010         1983/08/28          0.043          MC
024010         1983/08/29          0.042          MC
024010         1983/08/30          0.049          MC
024010         1983/08/31          0.098          MC
024010         1983/09/01          0.138          MC
024010         1983/09/02          0.067          MC
024010         1983/09/03          0.048          MC
024010         1983/09/04          0.047          MC
024010         1983/09/05          0.044          MC
024010         1983/09/06          0.038          MC
024010         1983/09/07          0.038          MC
024010         1983/09/08          0.098          MC
024010         1983/09/09          0.065          MC
024010         1983/09/10          0.051          MC
024010         1983/09/11          0.050          MC
024010         1983/09/12          0.050          MC
024010         1983/09/13          0.043          MC
024010         1983/09/14          0.041          MC
024010         1983/09/15          0.038          MC
024010         1983/09/16          0.036          MC
024010         1983/09/17          0.036          MC
024010         1983/09/18          0.074          MC
024010         1983/09/19          0.097          MC
024010         1983/09/20          0.104          MC
024010         1983/09/21          0.071          MC
024010         1983/09/22          0.054          MC
024010         1983/09/23          0.431          MC
024010         1983/09/24          0.134          MC
024010         1983/09/25          0.091          MC
024010         1983/09/26          0.081          MC
024010         1983/09/27          0.068          MC
024010         1983/09/28          0.063          MC
024010         1983/09/29          0.059          MC
024010         1983/09/30          0.055          MC
024010         1983/10/01          0.055          MC
024010         1983/10/02          0.054          MC
024010         1983/10/03          0.051          MC
024010         1983/10/04          0.045          MC
024010         1983/10/05          
024010         1983/10/06          
024010         1983/10/07          
024010         1983/10/08          
024010         1983/10/09          
024010         1983/10/10          
024010         1983/10/11          
024010         1983/10/12          
024010         1983/10/13          
024010         1983/10/14          
024010         1983/10/15          
024010         1983/10/16          
024010         1983/10/17          
024010         1983/10/18          
024010         1983/10/19          
024010         1983/10/20          
024010         1983/10/21          
024010         1983/10/22          
024010         1983/10/23          
024010         1983/10/24          0.141          J
024010         1983/10/25          0.129          MC
024010         1983/10/26          0.125          MC
024010         1983/10/27          0.125          MC
024010         1983/10/28          0.120          MC
024010         1983/10/29          0.357          MC
024010         1983/10/30          0.217          MC
024010         1983/10/31          0.169          MC
024010         1983/11/01          0.158          MC
024010         1983/11/02          0.149          MC
024010         1983/11/03          2.300          MC
024010         1983/11/04          1.420          MC
024010         1983/11/05          0.643          MC
024010         1983/11/06          0.634          MC
024010         1983/11/07          0.627          MC
024010         1983/11/08          0.419          MC
024010         1983/11/09          0.352          MC
024010         1983/11/10          0.851          MC
024010         1983/11/11          5.610          MC
024010         1983/11/12          2.590          MC
024010         1983/11/13          0.740          MC
024010         1983/11/14          0.548          MC
024010         1983/11/15          0.465          MC
024010         1983/11/16          1.170          MC
024010         1983/11/17          1.600          MC
024010         1983/11/18          0.730          MC
024010         1983/11/19          0.512          MC
024010         1983/11/20          0.441          MC
024010         1983/11/21          7.010          MC
024010         1983/11/22          1.940          MC
024010         1983/11/23          0.828          MC
024010         1983/11/24          2.180          MC
024010         1983/11/25          5.490          MC
024010         1983/11/26          1.370          MC
024010         1983/11/27          0.686          MC
024010         1983/11/28          0.499          MC
024010         1983/11/29          0.982          MC
024010         1983/11/30          0.673          MC
024010         1983/12/01          0.438          MC
024010         1983/12/02          0.350          MC
024010         1983/12/03          0.230          MC
024010         1983/12/04          0.315          MC
024010         1983/12/05          0.334          MC
024010         1983/12/06          0.311          MC
024010         1983/12/07          
024010         1983/12/08          
024010         1983/12/09          
024010         1983/12/10          
024010         1983/12/11          
024010         1983/12/12          
024010         1983/12/13          
024010         1983/12/14          
024010         1983/12/15          
024010         1983/12/16          
024010         1983/12/17          
024010         1983/12/18          
024010         1983/12/19          
024010         1983/12/20          
024010         1983/12/21          
024010         1983/12/22          
024010         1983/12/23          
024010         1983/12/24          
024010         1983/12/25          
024010         1983/12/26          
024010         1983/12/27          
024010         1983/12/28          
024010         1983/12/29          
024010         1983/12/30          
024010         1983/12/31          
024010         1984/01/01          
024010         1984/01/02          
024010         1984/01/03          
024010         1984/01/04          
024010         1984/01/05          
024010         1984/01/06          
024010         1984/01/07          
024010         1984/01/08          
024010         1984/01/09          
024010         1984/01/10          
024010         1984/01/11          
024010         1984/01/12          
024010         1984/01/13          
024010         1984/01/14          
024010         1984/01/15          
024010         1984/01/16          
024010         1984/01/17          
024010         1984/01/18          
024010         1984/01/19          
024010         1984/01/20          
024010         1984/01/21          
024010         1984/01/22          
024010         1984/01/23          
024010         1984/01/24          
024010         1984/01/25          
024010         1984/01/26          
024010         1984/01/27          
024010         1984/01/28          
024010         1984/01/29          
024010         1984/01/30          
024010         1984/01/31          
024010         1984/02/01          
024010         1984/02/02          
024010         1984/02/03          
024010         1984/02/04          
024010         1984/02/05          
024010         1984/02/06          
024010         1984/02/07          
024010         1984/02/08          
024010         1984/02/09          
024010         1984/02/10          
024010         1984/02/11          
024010         1984/02/12          
024010         1984/02/13          
024010         1984/02/14          
024010         1984/02/15          
024010         1984/02/16          
024010         1984/02/17          
024010         1984/02/18          
024010         1984/02/19          
024010         1984/02/20          
024010         1984/02/21          
024010         1984/02/22          
024010         1984/02/23          
024010         1984/02/24          
