ID_TIME_SERIE,index,VALUE
1012,2003-06-21 00:00:00-04:00,712.6616821289062
1012,2003-06-22 00:00:00-04:00,712.5225219726562
1012,2003-06-23 00:00:00-04:00,712.4324951171875
1012,2003-06-24 00:00:00-04:00,712.5216674804688
1012,2003-06-25 00:00:00-04:00,714.5687255859375
1012,2003-06-26 00:00:00-04:00,717.3158569335938
1012,2003-06-27 00:00:00-04:00,721.8995971679688
1012,2003-06-28 00:00:00-04:00,718.8900146484375
1012,2003-06-29 00:00:00-04:00,720.2991943359375
1012,2003-06-30 00:00:00-04:00,717.4320678710938
1012,2003-07-01 00:00:00-04:00,715.3654174804688
1012,2003-07-02 00:00:00-04:00,715.2529296875
1012,2003-07-03 00:00:00-04:00,712.9637451171875
1012,2003-07-04 00:00:00-04:00,712.7862548828125
1012,2003-07-05 00:00:00-04:00,712.6970825195312
1012,2003-07-06 00:00:00-04:00,710.1229248046875
1012,2003-07-07 00:00:00-04:00,711.7137451171875
1012,2003-07-08 00:00:00-04:00,714.0875244140625
1012,2003-07-09 00:00:00-04:00,713.4179077148438
1012,2003-07-10 00:00:00-04:00,716.910400390625
1012,2003-07-11 00:00:00-04:00,719.32080078125
1012,2003-07-12 00:00:00-04:00,720.1724853515625
1012,2003-07-13 00:00:00-04:00,720.8716430664062
1012,2003-07-14 00:00:00-04:00,721.1883544921875
1012,2003-07-15 00:00:00-04:00,720.3866577148438
1012,2003-07-16 00:00:00-04:00,722.5349731445312
1012,2003-07-17 00:00:00-04:00,727.3754272460938
1012,2003-07-18 00:00:00-04:00,732.1937255859375
1012,2003-07-19 00:00:00-04:00,734.3316650390625
1012,2003-07-20 00:00:00-04:00,736.28125
1012,2003-07-21 00:00:00-04:00,736.3320922851562
1012,2003-07-22 00:00:00-04:00,735.896240234375
1012,2003-07-23 00:00:00-04:00,736.4099731445312
1012,2003-07-24 00:00:00-04:00,737.8604125976562
1012,2003-07-25 00:00:00-04:00,739.7637329101562
1012,2003-07-26 00:00:00-04:00,738.1841430664062
1012,2003-07-27 00:00:00-04:00,735.5891723632812
1012,2003-07-28 00:00:00-04:00,731.6687622070312
1012,2003-07-29 00:00:00-04:00,735.525390625
1012,2003-07-30 00:00:00-04:00,736.38330078125
1012,2003-07-31 00:00:00-04:00,735.1133422851562
1012,2003-08-01 00:00:00-04:00,731.98876953125
1012,2003-08-02 00:00:00-04:00,728.2945556640625
1012,2003-08-03 00:00:00-04:00,724.4696044921875
1012,2003-08-04 00:00:00-04:00,720.844970703125
1012,2003-08-05 00:00:00-04:00,722.4083251953125
1012,2003-08-06 00:00:00-04:00,720.4124755859375
1012,2003-08-07 00:00:00-04:00,717.5437622070312
1012,2003-08-08 00:00:00-04:00,715.0870971679688
1012,2003-08-09 00:00:00-04:00,712.180419921875
1012,2003-08-10 00:00:00-04:00,707.6925048828125
1012,2003-08-11 00:00:00-04:00,701.88623046875
1012,2003-08-12 00:00:00-04:00,696.76416015625
1012,2003-08-13 00:00:00-04:00,690.5337524414062
1012,2003-08-14 00:00:00-04:00,687.6608276367188
1012,2003-08-15 00:00:00-04:00,681.0933227539062
1012,2003-08-16 00:00:00-04:00,676.21875
1012,2003-08-17 00:00:00-04:00,671.3866577148438
1012,2003-08-18 00:00:00-04:00,667.5999755859375
1012,2003-08-19 00:00:00-04:00,660.72705078125
1012,2003-08-20 00:00:00-04:00,655.4008178710938
1012,2003-08-21 00:00:00-04:00,651.4508056640625
1012,2003-08-22 00:00:00-04:00,642.36083984375
1012,2003-08-23 00:00:00-04:00,636.7012329101562
1012,2003-08-24 00:00:00-04:00,638.6783447265625
1012,2003-08-25 00:00:00-04:00,638.0545654296875
1012,2003-08-26 00:00:00-04:00,633.6533203125
1012,2003-08-27 00:00:00-04:00,627.8925170898438
1012,2003-08-28 00:00:00-04:00,621.0999755859375
1012,2003-08-29 00:00:00-04:00,621.8804321289062
1012,2003-08-30 00:00:00-04:00,618.3004150390625
1012,2003-08-31 00:00:00-04:00,619.5404052734375
1012,2003-09-01 00:00:00-04:00,615.4479370117188
1012,2003-09-02 00:00:00-04:00,613.7796020507812
1012,2003-09-03 00:00:00-04:00,614.2849731445312
1012,2003-09-04 00:00:00-04:00,620.6979370117188
1012,2003-09-05 00:00:00-04:00,625.910400390625
1012,2003-09-06 00:00:00-04:00,627.7816772460938
1012,2003-09-07 00:00:00-04:00,626.5225219726562
1012,2003-09-08 00:00:00-04:00,627.4158325195312
1012,2003-09-09 00:00:00-04:00,628.7349853515625
1012,2003-09-10 00:00:00-04:00,630.900390625
1012,2003-09-11 00:00:00-04:00,631.626220703125
1012,2003-09-12 00:00:00-04:00,633.3079223632812
1012,2003-09-13 00:00:00-04:00,634.3466796875
1012,2003-09-14 00:00:00-04:00,634.4412231445312
1012,2003-09-15 00:00:00-04:00,635.433349609375
1012,2003-09-16 00:00:00-04:00,638.7254028320312
1012,2003-09-17 00:00:00-04:00,634.862060546875
1012,2003-09-18 00:00:00-04:00,637.6941528320312
1012,2003-09-19 00:00:00-04:00,638.4370727539062
1012,2003-09-20 00:00:00-04:00,634.8287353515625
1012,2003-09-21 00:00:00-04:00,629.36376953125
1012,2003-09-22 00:00:00-04:00,630.0549926757812
1012,2003-09-23 00:00:00-04:00,633.2491455078125
1012,2003-09-24 00:00:00-04:00,630.1145629882812
1012,2003-09-25 00:00:00-04:00,631.59375
1012,2003-09-26 00:00:00-04:00,630.9712524414062
1012,2003-09-27 00:00:00-04:00,634.7796020507812
1012,2003-09-28 00:00:00-04:00,637.3954467773438
1012,2003-09-29 00:00:00-04:00,634.63330078125
1012,2003-09-30 00:00:00-04:00,636.5626220703125
1012,2003-10-01 00:00:00-04:00,639.7562255859375
1012,2003-10-02 00:00:00-04:00,643.4066772460938
1012,2003-10-03 00:00:00-04:00,647.6358032226562
1012,2003-10-04 00:00:00-04:00,653.9579467773438
1012,2003-10-05 00:00:00-04:00,656.90625
1012,2003-10-06 00:00:00-04:00,664.962890625
1012,2003-10-07 00:00:00-04:00,676.9470825195312
1012,2003-10-08 00:00:00-04:00,684.1629028320312
1012,2003-10-09 00:00:00-04:00,694.6616821289062
1012,2003-10-10 00:00:00-04:00,706.930419921875
1012,2003-10-11 00:00:00-04:00,716.6616821289062
1012,2003-10-12 00:00:00-04:00,724.714599609375
1012,2003-10-13 00:00:00-04:00,725.3866577148438
1012,2003-10-14 00:00:00-04:00,731.1824951171875
1012,2003-10-15 00:00:00-04:00,740.6571044921875
1012,2003-10-16 00:00:00-04:00,748.038330078125
1012,2003-10-17 00:00:00-04:00,759.9512329101562
1012,2003-10-18 00:00:00-04:00,768.248779296875
1012,2003-10-19 00:00:00-04:00,773.6033325195312
1012,2003-10-20 00:00:00-04:00,779.5291748046875
1012,2003-10-21 00:00:00-04:00,785.662109375
1012,2003-10-22 00:00:00-04:00,790.556640625
1012,2003-10-23 00:00:00-04:00,794.160400390625
1012,2003-10-24 00:00:00-04:00,798.438720703125
1012,2003-10-25 00:00:00-04:00,805.9025268554688
1012,2003-10-26 00:00:00-04:00,807.8204345703125
1012,2003-10-27 00:00:00-05:00,807.0147705078125
1012,2003-10-28 00:00:00-05:00,805.0720825195312
1012,2003-10-29 00:00:00-05:00,805.930419921875
1012,2003-10-30 00:00:00-05:00,804.5366821289062
1012,2003-10-31 00:00:00-05:00,807.3108520507812
1012,2003-11-01 00:00:00-05:00,800.711669921875
1012,2003-11-02 00:00:00-05:00,798.8645629882812
1012,2003-11-03 00:00:00-05:00,791.0783081054688
1012,2003-11-04 00:00:00-05:00,787.7408447265625
1012,2003-11-05 00:00:00-05:00,786.0054321289062
1012,2003-11-06 00:00:00-05:00,781.308349609375
1012,2003-11-07 00:00:00-05:00,775.299560546875
1012,2003-11-08 00:00:00-05:00,761.4254150390625
1012,2003-11-09 00:00:00-05:00,754.498779296875
1012,2003-11-10 00:00:00-05:00,755.186279296875
1012,2003-11-11 00:00:00-05:00,755.731689453125
1012,2003-11-12 00:00:00-05:00,754.4600219726562
1012,2003-11-13 00:00:00-05:00,749.7404174804688
1012,2003-11-14 00:00:00-05:00,741.9158325195312
1012,2003-11-15 00:00:00-05:00,734.0250244140625
1012,2003-11-16 00:00:00-05:00,731.9895629882812
1012,2003-11-17 00:00:00-05:00,729.160400390625
1012,2003-11-18 00:00:00-05:00,725.29541015625
1012,2003-11-19 00:00:00-05:00,728.7654418945312
1012,2003-11-20 00:00:00-05:00,730.106689453125
1012,2003-11-21 00:00:00-05:00,728.0374755859375
1012,2003-11-22 00:00:00-05:00,723.09375
1012,2003-11-23 00:00:00-05:00,719.6375122070312
1012,2003-11-24 00:00:00-05:00,729.6412353515625
1012,2003-11-25 00:00:00-05:00,
1012,2003-11-26 00:00:00-05:00,
1012,2003-11-27 00:00:00-05:00,
1012,2003-11-28 00:00:00-05:00,
1012,2003-11-29 00:00:00-05:00,
1012,2003-11-30 00:00:00-05:00,
1012,2003-12-01 00:00:00-05:00,
1012,2003-12-02 00:00:00-05:00,
1012,2003-12-03 00:00:00-05:00,
1012,2003-12-04 00:00:00-05:00,
1012,2003-12-05 00:00:00-05:00,
1012,2003-12-06 00:00:00-05:00,
1012,2003-12-07 00:00:00-05:00,
1012,2003-12-08 00:00:00-05:00,
1012,2003-12-09 00:00:00-05:00,
1012,2003-12-10 00:00:00-05:00,
1012,2003-12-11 00:00:00-05:00,
1012,2003-12-12 00:00:00-05:00,
1012,2003-12-13 00:00:00-05:00,
1012,2003-12-14 00:00:00-05:00,
1012,2003-12-15 00:00:00-05:00,
1012,2003-12-16 00:00:00-05:00,
1012,2003-12-17 00:00:00-05:00,
1012,2003-12-18 00:00:00-05:00,
1012,2003-12-19 00:00:00-05:00,
1012,2003-12-20 00:00:00-05:00,
1012,2003-12-21 00:00:00-05:00,
1012,2003-12-22 00:00:00-05:00,
1012,2003-12-23 00:00:00-05:00,
1012,2003-12-24 00:00:00-05:00,
1012,2003-12-25 00:00:00-05:00,
1012,2003-12-26 00:00:00-05:00,
1012,2003-12-27 00:00:00-05:00,
1012,2003-12-28 00:00:00-05:00,
1012,2003-12-29 00:00:00-05:00,
1012,2003-12-30 00:00:00-05:00,
1012,2003-12-31 00:00:00-05:00,
1012,2004-01-01 00:00:00-05:00,658.20458984375
1012,2004-01-02 00:00:00-05:00,652.7095947265625
1012,2004-01-03 00:00:00-05:00,649.0328979492188
1012,2004-01-04 00:00:00-05:00,645.6591796875
1012,2004-01-05 00:00:00-05:00,636.1641845703125
1012,2004-01-06 00:00:00-05:00,629.436279296875
1012,2004-01-07 00:00:00-05:00,620.8408203125
1012,2004-01-08 00:00:00-05:00,611.83251953125
1012,2004-01-09 00:00:00-05:00,601.0829467773438
1012,2004-01-10 00:00:00-05:00,587.8895874023438
1012,2004-01-11 00:00:00-05:00,580.2312622070312
1012,2004-01-12 00:00:00-05:00,573.7295532226562
